date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,dip_dip_quality_score,dip_entry_timing_score,dip_momentum_divergence,dip_fundamental_strength,dip_expected_upside,dip_risk_reward_ratio,dip_dip_stage,dip_confidence,_fundamental_floor_violated,_penalty_multiplier,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,market_context,r_asre,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,portfolio_value,cash,shares,net_return,cumulative_return,drawdown
2025-06-03,344.2699890136719,344.2699890136719,355.3999938964844,343.0400085449219,346.6000061035156,99324500,TSLA,19335000000.0,409000000.0,0.12,3153000000.0,493000000.0,2127000000.0,125111000000.0,13128000000.0,74653000000.0,0.0,0.0,2025-05-10,2.191472546314281,0.17585361606365452,10.0,2.1153348849237132,717.2291437784831,17.690000534057617,0.005702628195088044,0.005702628195088044,0.004610541775392996,2.122901609398862,25.0,15063.315738284133,5.0,82.36324156507035,82.36324156507035,0.0,0,80.37,35.0,0.18,0.01,LATE,49.94,True,0.16398461538461537,11.081809393703306,10.162751826895157,8.90823934641033,11.417264307379984,0.4096885160434492,6.081809393703307,4.999999999999999,37.08768276486678,0.44563942679031004,0.25480106975263617,0.29955950345705373,-0.28350000381469725,0.20283077637010422,34.749251130520236,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=20%, M=100%",5.826373384615384,0.25,0.25,False,0.2508948070474488,342.69000244140625,2025-06-02,344.2699890136719,,0.0,0,0.0,21456.46898419472,16073.152338485614,15.636903643945908,0.0011527795412908937,2.145646898419472,-0.19029765515145514
2025-06-04,332.04998779296875,332.04998779296875,345.6000061035156,327.3299865722656,345.1000061035156,98912100,TSLA,19335000000.0,409000000.0,0.12,3153000000.0,493000000.0,2127000000.0,125111000000.0,13128000000.0,74653000000.0,0.0,0.0,2025-05-10,2.191472546314281,0.17585361606365452,10.0,2.1153348849237132,691.7708079020183,17.610000610351562,-0.0002684731709600152,-0.0002684731709600152,-0.03549540073392177,2.0174678242179356,25.0,15232.22600322432,5.297288969433122,98.98365376880434,98.98365376880434,0.0,0,80.37,35.0,0.18,0.01,LATE,49.94,True,0.16398461538461537,11.910678155173287,10.520804498687928,9.266292018203101,11.775316979172755,0.4096885160434492,6.910678155173288,4.999999999999999,42.142234739306105,0.44563942679031004,0.25480106975263617,0.29955950345705373,-0.28350000381469725,0.20283077637010422,34.749251130520236,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=20%, M=100%",5.826373384615384,0.25,0.25,False,0.24416362174016928,342.69000244140625,2025-06-02,344.2699890136719,,0.0,0,0.0,21265.38600257768,16073.152338485614,15.636903643945908,-0.00890561171820925,2.126538600257768,-0.1975085498419999
2025-06-05,284.70001220703125,284.70001220703125,324.54998779296875,273.2099914550781,322.489990234375,287499800,TSLA,19335000000.0,409000000.0,0.12,3153000000.0,493000000.0,2127000000.0,125111000000.0,13128000000.0,74653000000.0,0.0,0.0,2025-05-10,2.191472546314281,0.17585361606365452,10.0,2.1153348849237132,593.1250254313152,18.479999542236328,-0.004832790626766448,-0.004832790626766448,-0.14259893789082123,2.067558032476913,25.0,17143.64077678795,36.856848922528116,100.0,100.0,0.0,0,80.37,35.0,0.18,0.01,LATE,49.94,True,0.16398461538461537,13.27927174996763,11.085860676053546,9.831348195568719,12.340373156538373,0.4096885160434492,8.27927174996763,4.999999999999999,50.488100548634584,0.44563942679031004,0.25480106975263617,0.29955950345705373,-0.28350000381469725,0.20283077637010422,34.749251130520236,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=20%, M=100%",5.826373384615384,0.25,0.25,False,0.21689798849520167,342.69000244140625,2025-06-02,344.2699890136719,,0.0,0,0.0,20524.978996797185,16073.152338485614,15.636903643945908,-0.03481747313172445,2.0524978996797185,-0.22544927434631454
2025-06-06,295.1400146484375,295.1400146484375,305.5,291.1400146484375,298.8299865722656,164747700,TSLA,19335000000.0,409000000.0,0.12,3153000000.0,493000000.0,2127000000.0,125111000000.0,13128000000.0,74653000000.0,0.0,0.0,2025-05-10,2.191472546314281,0.17585361606365452,10.0,2.1153348849237132,614.8750305175781,16.770000457763672,0.010268994150278488,0.010268994150278488,0.036670186138995975,2.0626569662388397,25.0,16624.737351122967,57.89655555792478,100.0,100.0,0.0,0,80.37,35.0,0.18,0.01,LATE,49.94,True,0.16398461538461537,14.15838339428019,11.715249312523575,10.460736832038748,12.969761793008402,0.4096885160434492,9.15838339428019,4.999999999999999,55.849040306615294,0.44563942679031004,0.25480106975263617,0.29955950345705373,-0.28350000381469725,0.20283077637010422,34.749251130520236,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=20%, M=100%",5.826373384615384,0.25,0.25,False,0.22307738978881686,342.69000244140625,2025-06-02,344.2699890136719,,0.0,0,0.0,20688.228309016013,16073.152338485614,15.636903643945908,0.007953689611292836,2.0688228309016012,-0.21928873828626358
2025-06-09,308.5799865722656,308.5799865722656,309.8299865722656,281.8500061035156,285.9599914550781,140908900,TSLA,19335000000.0,409000000.0,0.12,3153000000.0,493000000.0,2127000000.0,125111000000.0,13128000000.0,74653000000.0,0.0,0.0,2025-05-10,2.191472546314281,0.17585361606365452,10.0,2.1153348849237132,642.8749720255535,17.15999984741211,0.0009012551559597348,0.0009012551559597348,0.04553761352840424,2.059302870743305,25.0,16407.03019195941,71.8821053199331,100.0,100.0,0.0,0,80.37,35.0,0.18,0.01,LATE,49.94,True,0.16398461538461537,14.742747989326855,12.335415032635096,11.080902552150269,13.589927513119923,0.4096885160434492,9.742747989326856,4.999999999999999,59.41257334705374,0.44563942679031004,0.25480106975263617,0.29955950345705373,-0.28350000381469725,0.20283077637010422,34.749251130520236,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=20%, M=100%",5.826373384615384,0.25,0.25,False,0.23089032273530033,342.69000244140625,2025-06-02,344.2699890136719,,0.0,0,0.0,20898.387854966255,16073.152338485614,15.636903643945908,0.01015841196312861,2.0898387854966254,-0.21135795166552163
2025-06-10,326.0899963378906,326.0899963378906,327.8299865722656,310.6700134277344,314.94000244140625,151256500,TSLA,19335000000.0,409000000.0,0.12,3153000000.0,493000000.0,2127000000.0,125111000000.0,13128000000.0,74653000000.0,0.0,0.0,2025-05-10,2.191472546314281,0.17585361606365452,10.0,2.1153348849237132,679.3541590372722,16.950000762939453,0.005669731282665458,0.005669731282665458,0.05674382827003055,2.0710301034642895,25.0,16895.712840086653,81.2467264895281,100.0,100.0,0.0,0,80.37,35.0,0.18,0.01,LATE,49.94,True,0.16398461538461537,15.134034220519673,12.908696103662674,11.654183623177847,14.163208584147501,0.4096885160434492,10.134034220519673,4.999999999999999,61.798688838894726,0.44563942679031004,0.25480106975263617,0.29955950345705373,-0.28350000381469725,0.20283077637010422,34.749251130520236,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=20%, M=100%",5.826373384615384,0.25,0.25,False,0.2408365788384059,342.69000244140625,2025-06-02,344.2699890136719,,0.0,0,0.0,21172.190190475885,16073.152338485614,15.636903643945908,0.013101600822503778,2.1172190190475884,-0.20102547835640153
2025-06-11,326.42999267578125,326.42999267578125,335.5,322.5,334.3999938964844,122611400,TSLA,19335000000.0,409000000.0,0.12,3153000000.0,493000000.0,2127000000.0,125111000000.0,13128000000.0,74653000000.0,0.0,0.0,2025-05-10,2.191472546314281,0.17585361606365452,10.0,2.1153348849237132,680.0624847412109,17.260000228881836,-0.0028520788113346462,-0.0028520788113346462,0.0010426457165473302,2.0873232649188593,25.0,16735.534230580397,87.48250542006997,100.0,100.0,0.0,0,80.37,35.0,0.18,0.01,LATE,49.94,True,0.16398461538461537,15.394586611491494,13.417916500262116,12.163404019777289,14.672428980746943,0.4096885160434492,10.394586611491494,4.999999999999999,63.38757198113775,0.44563942679031004,0.25480106975263617,0.29955950345705373,-0.28350000381469725,0.20283077637010422,34.749251130520236,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=20%, M=100%",5.826373384615384,0.25,0.25,False,0.2410271624032613,342.69000244140625,2025-06-02,344.2699890136719,,0.0,0,0.0,21177.506680450773,16073.152338485614,15.636903643945908,0.00025110722731369606,2.1177506680450775,-0.2008248500795772
2025-06-12,319.1099853515625,319.1099853515625,332.55999755859375,316.8599853515625,323.0799865722656,105127500,TSLA,19335000000.0,409000000.0,0.12,3153000000.0,493000000.0,2127000000.0,125111000000.0,13128000000.0,74653000000.0,0.0,0.0,2025-05-10,2.191472546314281,0.17585361606365452,10.0,2.1153348849237132,664.8124694824219,18.020000457763672,0.003974349319302073,0.003974349319302073,-0.022424432461661592,2.0671756862132433,25.0,16509.7929891188,91.56117138552885,100.0,100.0,0.0,0,80.37,35.0,0.18,0.01,LATE,49.94,True,0.16398461538461537,15.565007369044448,13.857735736183052,12.603223255698225,15.11224821666788,0.4096885160434492,10.565007369044448,4.999999999999999,64.42682043230033,0.44563942679031004,0.25480106975263617,0.29955950345705373,-0.28350000381469725,0.20283077637010422,34.749251130520236,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=20%, M=100%",5.826373384615384,0.25,0.25,False,0.2369026998471505,342.69000244140625,2025-06-02,344.2699890136719,,0.0,0,0.0,21063.044431248985,16073.152338485614,15.636903643945908,-0.005404897324737923,2.1063044431248987,-0.20514430970937914
2025-06-13,325.30999755859375,325.30999755859375,332.989990234375,313.29998779296875,313.9700012207031,128964300,TSLA,19335000000.0,409000000.0,0.12,3153000000.0,493000000.0,2127000000.0,125111000000.0,13128000000.0,74653000000.0,0.0,0.0,2025-05-10,2.191472546314281,0.17585361606365452,10.0,2.1153348849237132,677.7291615804037,20.81999969482422,-0.011180124223602483,-0.011180124223602483,0.019429076154419578,2.0413249388154817,25.0,16343.71918637184,94.02067599009814,100.0,100.0,0.0,0,80.37,35.0,0.18,0.01,LATE,49.94,True,0.16398461538461537,15.667773970052071,14.228511675190905,12.973999194706078,15.483024155675732,0.4096885160434492,10.667773970052071,4.999999999999999,65.05350483660612,0.44563942679031004,0.25480106975263617,0.29955950345705373,-0.28350000381469725,0.20283077637010422,34.749251130520236,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=20%, M=100%",5.826373384615384,0.25,0.25,False,0.2403989918207137,342.69000244140625,2025-06-02,344.2699890136719,,0.0,0,0.0,21159.993424721622,16073.152338485614,15.636903643945908,0.004602800596517964,2.115999342472162,-0.2014857474639639
2025-06-16,329.1300048828125,329.1300048828125,332.04998779296875,326.4100036621094,331.2900085449219,83925900,TSLA,19335000000.0,409000000.0,0.12,3153000000.0,493000000.0,2127000000.0,125111000000.0,13128000000.0,74653000000.0,0.0,0.0,2025-05-10,2.191472546314281,0.17585361606365452,10.0,2.1153348849237132,685.6875101725261,19.110000610351562,0.00951422558757331,0.00951422558757331,0.011742668079331553,2.0378914004183595,25.0,16191.509069960432,94.90434782425184,100.0,100.0,0.0,0,80.37,35.0,0.18,0.01,LATE,49.94,True,0.16398461538461537,15.704696832742968,14.53089972849234,13.276387248007513,15.785412208977167,0.4096885160434492,10.70469683274297,4.999999999999999,65.27866536525876,0.44563942679031004,0.25480106975263617,0.29955950345705373,-0.28350000381469725,0.20283077637010422,34.749251130520236,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=20%, M=100%",5.826373384615384,0.25,0.25,False,0.24253725277632307,342.69000244140625,2025-06-02,344.2699890136719,,0.0,0,0.0,21219.7265111696,16073.152338485614,15.636903643945908,0.0028229255675567,2.12197265111696,-0.1992316011644215
2025-06-17,316.3500061035156,316.3500061035156,327.260009765625,314.739990234375,326.0899963378906,88282700,TSLA,19335000000.0,409000000.0,0.12,3153000000.0,493000000.0,2127000000.0,125111000000.0,13128000000.0,74653000000.0,0.0,0.0,2025-05-10,2.191472546314281,0.17585361606365452,10.0,2.1153348849237132,659.0625127156576,21.600000381469727,-0.008545104270081039,-0.008545104270081039,-0.03882963749794621,2.0555556157655004,25.0,16067.534038705944,93.9421313489536,100.0,100.0,0.0,0,80.37,35.0,0.18,0.01,LATE,49.94,True,0.16398461538461537,15.664492103540091,14.763109617458081,13.508597136973254,16.01762209794291,0.4096885160434492,10.664492103540093,4.999999999999999,65.03349157801915,0.44563942679031004,0.25480106975263617,0.29955950345705373,-0.28350000381469725,0.20283077637010422,34.749251130520236,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=20%, M=100%",5.826373384615384,0.25,0.25,False,0.23533592670306563,342.69000244140625,2025-06-02,344.2699890136719,,0.0,0,0.0,21019.886901687987,16073.152338485614,15.636903643945908,-0.009417633605052433,2.1019886901687985,-0.20677294454715953
2025-06-18,322.04998779296875,322.04998779296875,329.32000732421875,315.45001220703125,317.30999755859375,95137700,TSLA,19335000000.0,409000000.0,0.12,3153000000.0,493000000.0,2127000000.0,125111000000.0,13128000000.0,74653000000.0,0.0,0.0,2025-05-10,2.191472546314281,0.17585361606365452,10.0,2.1153348849237132,670.9374745686849,20.139999389648438,-0.00015066498929716676,-0.00015066498929716676,0.0180179597897272,2.0020329235015364,25.0,15891.82909705598,88.89612948586922,100.0,100.0,0.0,0,80.37,35.0,0.18,0.01,LATE,49.94,True,0.16398461538461537,15.453652709629662,14.904563404805996,13.65005092432117,16.159075885290825,0.4096885160434492,10.453652709629662,4.999999999999999,63.747764905331465,0.44563942679031004,0.25480106975263617,0.29955950345705373,-0.28350000381469725,0.20283077637010422,34.749251130520236,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=20%, M=100%",5.826373384615384,0.25,0.25,False,0.23856462078413365,342.69000244140625,2025-06-02,344.2699890136719,,0.0,0,0.0,21109.016966138224,16073.152338485614,15.636903643945908,0.004240273264414229,2.1109016966138223,-0.20340944507131284
2025-06-20,322.1600036621094,322.1600036621094,332.3599853515625,317.7799987792969,327.95001220703125,108688000,TSLA,19335000000.0,409000000.0,0.12,3153000000.0,493000000.0,2127000000.0,125111000000.0,13128000000.0,74653000000.0,0.0,0.0,2025-05-10,2.191472546314281,0.17585361606365452,10.0,2.1153348849237132,671.1666742960613,20.6200008392334,-0.005289189092826385,-0.005289189092826385,0.0003416111576173275,1.9980987436749114,25.0,15732.107777192015,78.62895839453988,100.0,100.0,0.0,0,80.37,35.0,0.18,0.01,LATE,49.94,True,0.16398461538461537,15.024654824015048,14.929163442468651,13.674650961983824,16.18367592295348,0.4096885160434492,10.024654824015048,4.999999999999999,61.13167872792741,0.44563942679031004,0.25480106975263617,0.29955950345705373,-0.28350000381469725,0.20283077637010422,34.749251130520236,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=20%, M=100%",5.826373384615384,0.25,0.25,False,0.2386266699210708,342.69000244140625,2025-06-02,344.2699890136719,,0.0,0,0.0,21110.737273683277,16073.152338485614,15.636903643945908,8.149633627252406e-05,2.1110737273683275,-0.20334452585957694
2025-06-23,348.67999267578125,348.67999267578125,357.5400085449219,327.4800109863281,327.5400085449219,190716800,TSLA,19335000000.0,409000000.0,0.12,3153000000.0,493000000.0,2127000000.0,125111000000.0,13128000000.0,74653000000.0,0.0,0.0,2025-05-10,2.191472546314281,0.17585361606365452,10.0,2.1153348849237132,726.4166514078777,19.829999923706055,0.00987749011881256,0.00987749011881256,0.0823193093872907,2.001842863913549,25.0,16287.739811422038,85.09852443387713,100.0,100.0,0.0,0,80.37,35.0,0.18,0.01,LATE,49.94,True,0.16398461538461537,15.294975648225687,15.004097972332241,13.749585491847414,16.25861045281707,0.4096885160434492,10.294975648225687,4.999999999999999,62.780131075585864,0.44563942679031004,0.25480106975263617,0.29955950345705373,-0.28350000381469725,0.20283077637010422,34.749251130520236,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=20%, M=100%",5.826373384615384,0.25,0.25,False,0.253294638420854,342.69000244140625,2025-06-02,348.67999267578125,,0.0,0,0.0,21525.42778652857,16073.152338485614,15.636903643945908,0.01964358266929156,2.152542778652857,-0.18769535819435584
2025-06-24,340.4700012207031,340.4700012207031,356.260009765625,340.44000244140625,356.1700134277344,114736200,TSLA,19335000000.0,409000000.0,0.12,3153000000.0,493000000.0,2127000000.0,125111000000.0,13128000000.0,74653000000.0,0.0,0.0,2025-05-10,2.191472546314281,0.17585361606365452,10.0,2.1153348849237132,709.3125025431316,17.479999542236328,0.011047245877038092,0.011047245877038092,-0.023545920693855638,1.9842658018056951,25.0,16021.62681217477,86.46741279024536,100.0,100.0,0.0,0,80.37,35.0,0.18,0.01,LATE,49.94,True,0.16398461538461537,15.352172533843028,15.075399047621156,13.820886567136329,16.329911528105985,0.4096885160434492,10.352172533843028,4.999999999999999,63.12892529316042,0.44563942679031004,0.25480106975263617,0.29955950345705373,-0.28350000381469725,0.20283077637010422,34.749251130520236,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=20%, M=100%",5.826373384615384,0.25,0.25,False,0.24881452659035522,342.69000244140625,2025-06-02,348.67999267578125,,0.0,0,0.0,21397.048941227895,16073.152338485614,15.636903643945908,-0.005964055468436258,2.1397048941227896,-0.19253998813535284
2025-06-25,327.54998779296875,327.54998779296875,343.0,320.3999938964844,342.70001220703125,119845100,TSLA,19335000000.0,409000000.0,0.12,3153000000.0,493000000.0,2127000000.0,125111000000.0,13128000000.0,74653000000.0,0.0,0.0,2025-05-10,2.191472546314281,0.17585361606365452,10.0,2.1153348849237132,682.3958079020183,16.760000228881836,0.0005602785258216336,0.0005602785258216336,-0.037947582404945,1.9883244767008998,25.0,15853.996076079606,82.00356077034989,100.0,100.0,0.0,0,80.37,35.0,0.18,0.01,LATE,49.94,True,0.16398461538461537,15.165657371954971,15.093887947099601,13.839375466614774,16.34840042758443,0.4096885160434492,10.165657371954971,4.999999999999999,61.99153102327359,0.44563942679031004,0.25480106975263617,0.29955950345705373,-0.28350000381469725,0.20283077637010422,34.749251130520236,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=20%, M=100%",5.826373384615384,0.25,0.25,False,0.24165429488232168,342.69000244140625,2025-06-02,348.67999267578125,,0.0,0,0.0,21195.019936179924,16073.152338485614,15.636903643945908,-0.009441909751334965,2.1195019936179924,-0.20016395269519072
