date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,dip_dip_quality_score,dip_entry_timing_score,dip_momentum_divergence,dip_fundamental_strength,dip_expected_upside,dip_risk_reward_ratio,dip_dip_stage,dip_confidence,_fundamental_floor_violated,_penalty_multiplier,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,market_context,r_asre,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,price_return,strategy_return,position_change,transaction_cost_incurred,net_return,cumulative_return,drawdown
2021-01-01,79.70326232910156,80.7066650390625,81.94222259521484,80.26666259765625,81.06666564941406,2165748,VBL.NS,71968620000.0,,3.85,,,,,,,,,,15.0,0.5,10.0,17.404849502463712,5.240692535004058,15.0,0.005080821253407031,0.007016923973622635,-0.008842327136495909,0.5337015116492003,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,45.67,True,0.14907692307692305,,5.238043187455007,3.2780792029149532,7.198007171995061,1.1150749797699957,,,,0.4431615896472397,0.2525137291852168,0.3043246811675436,-0.25,-0.04317284027631106,39.93547573551894,False,False,"📊 BALANCED SCENARIO
Components aligned: F=32%, T=5%, M=100%",4.815184615384614,0.0,0.0,False,0.0,,,,,0.0,0,0.0,,,,,,,
2021-01-04,83.50431060791016,84.55555725097656,85.4222183227539,80.4977798461914,80.88888549804688,6598215,VBL.NS,71968620000.0,,3.85,,,,,,,,,,15.0,0.5,10.0,17.404849502463712,5.490620600712764,15.0,-0.013613983822124975,-0.010822768874240607,0.04768989289857495,0.4305744516219621,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,45.67,True,0.14907692307692305,,5.238043187455007,3.2780792029149532,7.198007171995061,1.1150749797699957,,,,0.4431615896472397,0.2525137291852168,0.3043246811675436,-0.25,-0.04317284027631106,39.93547573551894,False,False,"📊 BALANCED SCENARIO
Components aligned: F=32%, T=5%, M=100%",4.815184615384614,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.04768989289857495,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-05,84.83863067626953,85.90666961669922,86.90666961669922,84.64444732666016,84.88888549804688,3172016,VBL.NS,71968620000.0,,3.85,,,,,,,,,,15.0,0.5,10.0,17.404849502463712,5.578355169915533,15.0,0.006887328746690624,0.0,0.01597898955017585,0.48983466556943206,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,45.67,True,0.14907692307692305,,5.238043187455007,3.2780792029149532,7.198007171995061,1.1150749797699957,,,,0.4431615896472397,0.2525137291852168,0.3043246811675436,-0.25,-0.04317284027631106,39.93547573551894,False,False,"📊 BALANCED SCENARIO
Components aligned: F=32%, T=5%, M=100%",4.815184615384614,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.01597898955017585,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-06,84.28118896484375,85.34222412109375,86.66666412353516,84.71111297607422,86.04444122314453,1929735,VBL.NS,71968620000.0,,3.85,,,,,,,,,,15.0,0.5,10.0,17.404849502463712,5.541702865006087,15.0,0.005978513184986323,0.0007493318562434848,-0.0065704502121188835,0.4776858672858648,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,45.67,True,0.14907692307692305,,5.238043187455007,3.2780792029149532,7.198007171995061,1.1150749797699957,,,,0.4431615896472397,0.2525137291852168,0.3043246811675436,-0.25,-0.04317284027631106,39.93547573551894,False,False,"📊 BALANCED SCENARIO
Components aligned: F=32%, T=5%, M=100%",4.815184615384614,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.0065704502121188835,-0.0,0.0,0.0,-0.0,1.0,0.0
2021-01-07,86.51089477539062,87.5999984741211,88.17778015136719,85.44889068603516,86.44444274902344,3462041,VBL.NS,71968620000.0,,3.85,,,,,,,,,,15.0,0.5,10.0,17.404849502463712,5.688311589228642,15.0,0.014857498305214323,-0.002995311641414533,0.026455536825753967,0.46750812069640457,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,45.67,True,0.14907692307692305,,5.238043187455007,3.2780792029149532,7.198007171995061,1.1150749797699957,,,,0.4431615896472397,0.2525137291852168,0.3043246811675436,-0.25,-0.04317284027631106,39.93547573551894,False,False,"📊 BALANCED SCENARIO
Components aligned: F=32%, T=5%, M=100%",4.815184615384614,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.026455536825753967,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-08,86.91470336914062,88.0088882446289,90.23110961914062,86.47555541992188,87.60888671875,2847487,VBL.NS,71968620000.0,,3.85,,,,,,,,,,15.0,0.5,10.0,17.404849502463712,5.714862873027851,15.0,0.005697714659280706,0.004957215450916541,0.004667691525458206,0.41712673706158543,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,45.67,True,0.14907692307692305,,5.238043187455007,3.2780792029149532,7.198007171995061,1.1150749797699957,,,,0.4431615896472397,0.2525137291852168,0.3043246811675436,-0.25,-0.04317284027631106,39.93547573551894,False,False,"📊 BALANCED SCENARIO
Components aligned: F=32%, T=5%, M=100%",4.815184615384614,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.004667691525458206,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-11,87.45458221435547,88.55555725097656,94.7911148071289,87.46666717529297,88.80000305175781,6125186,VBL.NS,71968620000.0,,3.85,,,,,,,,,,15.0,0.5,10.0,17.404849502463712,5.750360860453023,15.0,-0.006740825836411779,-0.008520174616195253,0.0062115204185757555,0.4114291557726477,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,45.67,True,0.14907692307692305,,5.238043187455007,3.2780792029149532,7.198007171995061,1.1150749797699957,,,,0.4431615896472397,0.2525137291852168,0.3043246811675436,-0.25,-0.04317284027631106,39.93547573551894,False,False,"📊 BALANCED SCENARIO
Components aligned: F=32%, T=5%, M=100%",4.815184615384614,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.0062115204185757555,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-12,85.00979614257812,86.08000183105469,89.5999984741211,85.86666870117188,89.26666259765625,3292515,VBL.NS,71968620000.0,,3.85,,,,,,,,,,15.0,0.5,10.0,17.404849502463712,5.589610508510044,15.0,0.00021121912844268564,-0.003316767897330597,-0.027954828547979926,0.43908714711870966,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,45.67,True,0.14907692307692305,,5.238043187455007,3.2780792029149532,7.198007171995061,1.1150749797699957,,,,0.4431615896472397,0.2525137291852168,0.3043246811675436,-0.25,-0.04317284027631106,39.93547573551894,False,False,"📊 BALANCED SCENARIO
Components aligned: F=32%, T=5%, M=100%",4.815184615384614,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.027954828547979926,-0.0,0.0,0.0,-0.0,1.0,0.0
2021-01-13,82.31483459472656,83.35111236572266,88.35555267333984,82.02666473388672,88.35555267333984,5096936,VBL.NS,71968620000.0,,3.85,,,,,,,,,,15.0,0.5,10.0,17.404849502463712,5.4124098938780945,15.0,0.0026929787492038226,0.001512607369503316,-0.031701782147819824,0.4122829361265929,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,45.67,True,0.14907692307692305,,5.238043187455007,3.2780792029149532,7.198007171995061,1.1150749797699957,,,,0.4431615896472397,0.2525137291852168,0.3043246811675436,-0.25,-0.04317284027631106,39.93547573551894,False,False,"📊 BALANCED SCENARIO
Components aligned: F=32%, T=5%, M=100%",4.815184615384614,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.031701782147819824,-0.0,0.0,0.0,-0.0,1.0,0.0
2021-01-14,79.97100067138672,80.97777557373047,82.93333435058594,80.62222290039062,82.93333435058594,4918443,VBL.NS,71968620000.0,,3.85,,,,,,,,,,15.0,0.5,10.0,17.404849502463712,5.258297115177303,15.0,-0.003501980199372312,-0.005286187569260581,-0.02847396662900681,0.45346001956182735,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,45.67,True,0.14907692307692305,,5.238043187455007,3.2780792029149532,7.198007171995061,1.1150749797699957,,,,0.4431615896472397,0.2525137291852168,0.3043246811675436,-0.25,-0.04317284027631106,39.93547573551894,False,False,"📊 BALANCED SCENARIO
Components aligned: F=32%, T=5%, M=100%",4.815184615384614,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.02847396662900681,-0.0,0.0,0.0,-0.0,1.0,0.0
