date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,_fundamental_floor_violated,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,r_asre,r_asre_base,sigma_f,sigma_t,sigma_m,inv_vol_f,inv_vol_t,inv_vol_m,rating_velocity,rating_acceleration,accel_term,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,portfolio_value,cash,shares,net_return,cumulative_return,drawdown
2020-01-02,152.50570678710938,160.6199951171875,160.72999572753906,158.3300018310547,158.77999877929688,22622100,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,12.168181448271781,12.470000267028809,0.009351922893854558,0.01876296776545372,0.018516158690248252,0.9373692008908747,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4405161175235784,0.2518717403366124,0.3076121421398092,-0.28350000381469725,-0.17753923544862238,6.558137194620965,False,False,50.0,50.0,1.6828236568492012,36.15880438529547,31.91304855844902,0.5942393286010303,0.027655781683054357,0.03133514487556686,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,,1.0,0.0
2020-01-03,150.60670471191406,158.6199951171875,159.9499969482422,158.05999755859375,158.32000732421875,21116200,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,12.016666296756629,14.020000457763672,-0.007572233484322677,-0.011243206538388728,-0.012451749849331062,0.9869070241162065,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4405161175235784,0.2518717403366124,0.3076121421398092,-0.28350000381469725,-0.17753923544862238,6.558137194620965,False,False,50.0,50.0,1.6828236568492012,36.15880438529547,31.91304855844902,0.5942393286010303,0.027655781683054357,0.03133514487556686,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-01-06,150.9960479736328,159.02999877929688,159.10000610351562,156.50999450683594,157.0800018310547,20813700,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,12.047727180249764,13.850000381469727,0.0038150521769082513,0.0023825127726677664,0.0025848170138100812,0.970056612788069,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4405161175235784,0.2518717403366124,0.3076121421398092,-0.28350000381469725,-0.17753923544862238,6.558137194620965,False,False,50.0,50.0,1.6828236568492012,36.15880438529547,31.91304855844902,0.5942393286010303,0.027655781683054357,0.03133514487556686,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-01-07,149.61927795410156,157.5800018310547,159.6699981689453,157.32000732421875,159.32000732421875,21634100,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,11.937878926595053,13.789999961853027,-0.0028117773480448305,-0.0004321620201213072,-0.009117757400316062,0.9783653533872314,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4405161175235784,0.2518717403366124,0.3076121421398092,-0.28350000381469725,-0.17753923544862238,6.558137194620965,False,False,50.0,50.0,1.6828236568492012,36.15880438529547,31.91304855844902,0.5942393286010303,0.027655781683054357,0.03133514487556686,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-01-08,152.00245666503906,160.08999633789062,160.8000030517578,157.9499969482422,158.92999267578125,27746500,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,12.128030025597775,13.449999809265137,0.005329536027487647,0.01070044886602628,0.0159283822672307,1.0278998866392741,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4405161175235784,0.2518717403366124,0.3076121421398092,-0.28350000381469725,-0.17753923544862238,6.558137194620965,False,False,50.0,50.0,1.6828236568492012,36.15880438529547,31.91304855844902,0.5942393286010303,0.027655781683054357,0.03133514487556686,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-01-09,153.9014434814453,162.08999633789062,162.22000122070312,161.02999877929688,161.83999633789062,21385000,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,12.279545177112928,12.539999961853027,0.006780649119067839,0.011335659655418384,0.012492972988635387,1.0301811540199126,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4405161175235784,0.2518717403366124,0.3076121421398092,-0.28350000381469725,-0.17753923544862238,6.558137194620965,False,False,50.0,50.0,1.6828236568492012,36.15880438529547,31.91304855844902,0.5942393286010303,0.027655781683054357,0.03133514487556686,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-01-10,153.1893310546875,161.33999633789062,163.22000122070312,161.17999267578125,162.82000732421875,20725900,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,12.222726995294744,12.5600004196167,-0.002877705369570993,-0.002326332044126689,-0.004627059145812851,1.0245327648199942,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4405161175235784,0.2518717403366124,0.3076121421398092,-0.28350000381469725,-0.17753923544862238,6.558137194620965,False,False,50.0,50.0,1.6828236568492012,36.15880438529547,31.91304855844902,0.5942393286010303,0.027655781683054357,0.03133514487556686,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-01-13,155.03131103515625,163.27999877929688,163.30999755859375,161.25999450683594,161.75999450683594,21626500,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,12.36969687721946,12.319999694824219,0.006877347366428754,0.012506627708101625,0.01202431192165987,1.0193775780699192,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4405161175235784,0.2518717403366124,0.3076121421398092,-0.28350000381469725,-0.17753923544862238,6.558137194620965,False,False,50.0,50.0,1.6828236568492012,36.15880438529547,31.91304855844902,0.5942393286010303,0.027655781683054357,0.03133514487556686,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-01-14,153.93943786621094,162.1300048828125,163.60000610351562,161.72000122070312,163.38999938964844,23477400,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,12.282576127485797,12.390000343322754,-0.0015246225991427664,-0.004710530241728739,-0.007043078791535318,1.0199699687982116,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4405161175235784,0.2518717403366124,0.3076121421398092,-0.28350000381469725,-0.17753923544862238,6.558137194620965,False,False,50.0,50.0,1.6828236568492012,36.15880438529547,31.91304855844902,0.5942393286010303,0.027655781683054357,0.03133514487556686,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
2020-01-15,154.9363555908203,163.17999267578125,163.94000244140625,162.57000732421875,162.6199951171875,21417900,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,12.362120657256156,12.420000076293945,0.0022598570981489097,0.0011569268850775138,0.006476208976417874,0.9904876830385237,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4405161175235784,0.2518717403366124,0.3076121421398092,-0.28350000381469725,-0.17753923544862238,6.558137194620965,False,False,50.0,50.0,1.6828236568492012,36.15880438529547,31.91304855844902,0.5942393286010303,0.027655781683054357,0.03133514487556686,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,10000.0,10000.0,0.0,0.0,1.0,0.0
