date,pe,roe,de,f1_pe,f2_roe,f3_de,likelihood_L_j,drift_D_f,z_score,phi_z,decay_factor,f_score
2025-04-16,26.56018372441256,178.73529754809687,1.4582289053289756,3.316372112466219,1.0,0.40679694142078837,1.778248080341685,9.289656211432787,0.6473554176325619,0.7412990286496521,0.18368443260888978,13.61650914710325
2025-04-17,26.560181044400757,178.67420100971393,1.4572907994726818,3.316372015224054,1.0,0.4069522419628126,1.7782868665803249,9.297369205612393,0.6371385719418814,0.7379827070836789,0.18383348354395526,13.566593183839103
2025-04-18,26.560178364388953,178.613104471331,1.456352693616388,3.3163719179818796,1.0,0.40710766112652197,1.7783256824743825,9.305088097039889,0.627735719097932,0.7349114589962457,0.18398263997821768,13.521095037637295
2025-04-21,26.56017568437715,178.5520079329481,1.4554145877600941,3.3163718207396955,1.0,0.407263199047877,1.7783645280578475,9.312812892474433,0.6190475324799867,0.7320574769529855,0.1841319020164765,13.479513561673613
2025-04-22,26.560173004365346,178.49091139456516,1.4544764819038003,3.316371723497502,1.0,0.40741885586304577,1.7784034033647624,9.320543598685692,0.610990165560403,0.7293969545095035,0.184281269763662,13.44141969387593
2025-04-23,26.560170324353543,178.42981485618225,1.4535383760475065,3.3163716262552994,1.0,0.4075746317084048,1.778442308429221,9.328280222453492,0.603492306719301,0.7269093840362021,0.18443074332482803,13.406443802758963
2025-04-24,26.56016764434174,178.36871831779933,1.4526002701912126,3.316371529013087,1.0,0.4077305267205392,1.7784812432853696,9.336022770568208,0.5964928888603349,0.7245769984880499,0.1845803228051596,13.37426562781179
2025-04-25,26.560164964329935,178.30762177941642,1.4516621643349188,3.316371431770865,1.0,0.40788654103624333,1.7785202079674067,9.343771249830462,0.5899392887470918,0.7223843236687244,0.1847300083099666,13.344606211431307
2025-04-28,26.56016228431813,178.24652524103348,1.450724058478625,3.316371334528634,1.0,0.4080426747925207,1.7785592025095838,9.351525667051474,0.5837858971620058,0.7203178161609729,0.1848797999446905,13.317221374843703
2025-04-29,26.560159604306328,178.18542870265057,1.4497859526223311,3.3163712372863934,1.0,0.4081989281265848,1.7785982269462035,9.359286029052662,0.5779929730657767,0.7183655682923498,0.18502969781489637,13.291896402175977
2025-04-30,26.560156924294525,178.12433216426766,1.4488478467660373,3.316371140044143,1.0,0.4083553011758594,1.7786372813116222,9.367052342666085,0.5725257175492572,0.7165170660118303,0.18517970202628128,13.268441678081606
2025-05-01,26.560154244282717,178.06323562588472,1.4479097409097437,3.3163710428018836,1.0,0.408511794077979,1.7786763656402482,9.374824614734134,0.5673535195382191,0.7147629888670242,0.18532981268466794,13.246689084065897
2025-05-02,26.560151564270914,178.0021390875018,1.4469716350534498,3.3163709455596146,1.0,0.40866840697078893,1.7787154799665432,9.382602852109846,0.5624493369171922,0.7130950437335521,0.18548002989601076,13.226489003039633
2025-05-05,26.56014888425911,177.9410425491189,1.446033529197156,3.316370848317336,1.0,0.4088251399923462,1.778754624325021,9.390387061656584,0.5577891853171649,0.7115058257956463,0.1856303537663893,13.207707814929279
2025-05-06,26.560146204247307,177.87994601073595,1.4450954233408622,3.316370751075048,1.0,0.4089819932809197,1.7787937987502493,9.398177250248493,0.5533517131655945,0.7099887016753148,0.185780784402017,13.190225791380962
2025-05-07,26.560143524235503,177.81884947235304,1.4441573174845683,3.3163706538327506,1.0,0.40913896697499047,1.778833003276848,9.405973424769995,0.5491178463540657,0.7085377106757453,0.185931321909231,13.173935316848159
2025-05-08,26.5601408442237,177.75775293397012,1.4432192116282745,3.3163705565904436,1.0,0.4092960612132522,1.7788722379394906,9.413775592116254,0.545070489471411,0.7071474809264274,0.1860819663945011,13.158739378170758
2025-05-09,26.560138164211896,177.69665639558718,1.4422811057719807,3.3163704593481276,1.0,0.40945327613461185,1.7789115027729043,9.42158375919311,0.5411942732908991,0.7058131578556333,0.18623271796442817,13.144550276251055
2025-05-12,26.560135484200092,177.63555985720427,1.4413429999156868,3.316370362105802,1.0,0.4096106118781898,1.7789507978118682,9.429397932916654,0.5374753403059217,0.7045303429140704,0.18638357672573574,13.131288522413355
2025-05-13,26.56013280418829,177.57446331882136,1.440404894059393,3.3163702648634663,1.0,0.4097680685833204,1.7789901230912166,9.437218120214055,0.5339011617402466,0.7032950408653718,0.1865345427852857,13.118881889098093
2025-05-14,26.560130124176485,177.51336678043842,1.4394667882030991,3.316370167621122,1.0,0.4099256463895521,1.779029478645837,9.445044328022949,0.530460380734402,0.7021036142699745,0.18668561625006636,13.107264590138907
2025-05-15,26.56012744416468,177.4522702420555,1.4385286823468053,3.3163700703787677,1.0,0.41008334543664837,1.7790688645106694,9.452876563291527,0.5271426774097773,0.7009527440356631,0.1868367972271939,13.096376570323633
2025-05-16,26.560124764152878,177.3911737036726,1.4375905764905115,3.316369973136404,1.0,0.41024116586458775,1.7791082807207086,9.460714832978795,0.5239386523054416,0.6998393951064803,0.18698808582391713,13.086162887512879
2025-05-19,26.560122084141074,177.33007716528968,1.4366524706342176,3.316369875894031,1.0,0.4103991078135643,1.7791477273110035,9.468559144054533,0.520839725313752,0.6987607865213326,0.18713948214761647,13.076573173466336
2025-05-20,26.56011940412927,177.26898062690674,1.4357143647779238,3.3163697786516484,1.0,0.41055717142398795,1.7791872043166566,9.47640950349921,0.5178380477460727,0.6977143652028228,0.18729098630580215,13.067561161856332
2025-05-21,26.560116724117467,177.20788408852383,1.43477625892163,3.3163696814092565,1.0,0.41071535683648525,1.7792267117728242,9.484265918303977,0.5149264255671431,0.6966977829421086,0.18744259840611377,13.059084273844748
2025-05-22,26.560114044105664,177.1467875501409,1.4338381530653361,3.316369584166855,1.0,0.4108736641918996,1.779266249714717,9.492128395470761,0.5120982521664015,0.6957088761316689,0.18759431855632194,13.051103253150501
2025-05-23,26.56011136409386,177.08569101175797,1.4329000472090423,3.316369486924444,1.0,0.4110320936312913,1.7793058181776007,9.499996942012528,0.5093474493029143,0.6947456478685864,0.18774614686433314,13.04358184380919
2025-05-26,26.560108684082056,177.02459447337506,1.4319619413527485,3.316369389682024,1.0,0.4111906452959385,1.7793454171967942,9.507871564952708,0.5066684150803976,0.6938062521094336,0.18789808343817832,13.036486504878814
2025-05-27,26.560106004070253,176.96349793499215,1.4310238354964546,3.3163692924395938,1.0,0.4113493193273375,1.779385046807672,9.515752271325857,0.5040559779881941,0.6928889796058799,0.18805012838602547,13.02978615721479
2025-05-28,26.56010332405845,176.9024013966092,1.4300857296401608,3.316369195197155,1.0,0.4115081158672031,1.779424707045663,9.523639068177353,0.501505356194241,0.6919922453908454,0.18820228181617363,13.023451958165467
2025-05-29,26.560100644046646,176.8413048582263,1.429147623783867,3.316369097954706,1.0,0.41166703505746877,1.7794643979462494,9.531531962563122,0.4990121213983965,0.6911145776182808,0.18835454383704722,13.017457100642485
2025-05-30,26.560097964034842,176.78020831984338,1.4282095179275731,3.316369000712248,1.0,0.41182607704028745,1.7795041195449712,9.539430961550618,0.4965721666570706,0.6902546075878051,0.18850691455721477,13.01177663352782
2025-06-02,26.560095284023035,176.71911178146044,1.4272714120712795,3.31636890346978,1.0,0.411985241958032,1.77954387187742,9.54733607221754,0.49418167767729654,0.6894110608096451,0.18865939408536397,13.006387300809568
2025-06-03,26.56009260401123,176.65801524307753,1.4263333062149857,3.316368806227303,1.0,0.41214452995329526,1.7795836549792452,9.555247301653154,0.49183710714764184,0.6885827489844025,0.18881198253032694,13.001267397192752
2025-06-04,26.560089923999428,176.59691870469462,1.4253952003586918,3.3163687089848164,1.0,0.41230394116889074,1.7796234688861492,9.563164656957145,0.4895351517369377,0.6877685627902115,0.18896468000105784,12.996396638243978
2025-06-05,26.560087243987624,176.53582216631168,1.424457094502398,3.3163686117423206,1.0,0.41246347574785297,1.7796633136338917,9.571088145240681,0.4872727314398031,0.6869674653831569,0.18911748660665303,12.991756043380557
2025-06-06,26.56008456397582,176.47472562792876,1.4235189886461042,3.316368514499815,1.0,0.4126231338334381,1.7797031892582855,9.579017773625441,0.4850469709939724,0.6861784865300713,0.18927040245633237,12.987327830242362
2025-06-09,26.560081883964017,176.41362908954585,1.4225808827898103,3.3163684172573,1.0,0.412782915569124,1.7797430957952012,9.586953549244623,0.4828551831285897,0.6854007173023894,0.18942342765945805,12.983095319166981
2025-06-10,26.560079203952213,176.35253255116294,1.4216427769335165,3.3163683200147758,1.0,0.41294282109861075,1.7797830332805629,9.594895479242071,0.48069485343641827,0.6846333052695911,0.18957656232551803,12.979042846656606
2025-06-11,26.56007652394041,176.29143601278,1.4207046710772226,3.3163682227722417,1.0,0.41310285056582147,1.779823001750352,9.602843570773018,0.4785636266873548,0.6838754501376558,0.1897298065641395,12.975155686858129
2025-06-12,26.560073843928606,176.23033947439708,1.4197665652209288,3.316368125529699,1.0,0.4132630041149024,1.7798630012406051,9.61079783100365,0.4764592944255645,0.6831263997852993,0.18988316048508078,12.971419980202743
2025-06-13,26.560071163916803,176.16924293601417,1.418828459364635,3.316368028287146,1.0,0.4134232818902233,1.7799030317874145,9.618758267111236,0.4743797837108335,0.6823854466559941,0.19003662419823333,12.967822668450875
2025-06-16,26.560068483905,176.10814639763123,1.4178903535083411,3.3163679310445837,1.0,0.41358368403637796,1.779943093426928,9.626724886284128,0.4723231468824937,0.6816519244690166,0.19019019781362143,12.964351435479799
2025-06-17,26.560065803893195,176.04704985924832,1.4169522476520473,3.316367833802012,1.0,0.4137442106981848,1.779983186195351,9.634697695722066,0.4702875522385945,0.6809252052169481,0.1903438814414081,12.960994653228125
2025-06-18,26.560063123881392,175.9859533208654,1.4160141417957535,3.316367736559431,1.0,0.41390486202068705,1.7800233101289444,9.64267670263588,0.46827127553613196,0.6802046964209596,0.1904976751918888,12.957741332279728
2025-06-19,26.560060443869588,175.92485678248246,1.4150760359394596,3.3163676393168404,1.0,0.4140656381491534,1.7800634652640248,9.650661914247435,0.4662726922286116,0.6794898386182762,0.19065157917549044,12.954581076627349
2025-06-20,26.560057763857785,175.86376024409955,1.4141379300831658,3.3163675420742407,1.0,0.41422653922907815,1.7801036516369662,9.65865333779003,0.46429027036703807,0.6787801030591509,0.1908055935027785,12.951504042207846
2025-06-23,26.56005508384598,175.80266370571664,1.413199824226872,3.316367444831631,1.0,0.41438756540618205,1.7801438692841982,9.666650980508052,0.46232256409922673,0.6780749895933335,0.1909597182844505,12.948500898847465
2025-06-24,26.560052403834177,175.7415671673337,1.4122617183705781,3.3163673475890123,1.0,0.4145487168264125,1.780184118242208,9.674654849657278,0.46036820770882475,0.6773740247279144,0.1911139536313411,12.945562795292554
2025-06-25,26.560049723822374,175.6804706289508,1.4113236125142843,3.3163672503463837,1.0,0.4147099936359439,1.7802243985475394,9.682664952504789,0.4584259101426091,0.6766767598406359,0.19126829965442066,12.94268132703812
2025-06-26,26.56004704381057,175.61937409056787,1.4103855066579905,3.3163671531037457,1.0,0.4148713959811782,1.7802647102367928,9.69068129632888,0.45649444997979133,0.6759827695342883,0.19142275646479295,12.939848506695832
2025-06-27,26.560044363798767,175.55827755218496,1.4094474008016966,3.3163670558610985,1.0,0.4150329240087455,1.7803050533466256,9.698703888419239,0.45457267080203434,0.6752916501193243,0.1915773241736986,12.937056736670165
2025-06-30,26.560041683786963,175.49718101380202,1.4085092949454028,3.316366958618442,1.0,0.41519457786550434,1.780345427913753,9.70673273607699,0.45265947692745157,0.6746030182132225,0.1917320028925154,12.934298783935722
2025-07-01,26.56003900377516,175.4360844754191,1.407571189089109,3.3163668613757755,1.0,0.415356357698542,1.7803858339749459,9.71476784661439,0.4507538294756373,0.6739165094462785,0.1918867927327524,12.9315677567298
2025-07-02,26.560036323763356,175.3749879370362,1.406633083232815,3.3163667641331,1.0,0.4155182636551752,1.7804262715670338,9.722809227355297,0.4488547427337337,0.6732317772643865,0.19204169380605862,12.928857082991598
2025-07-03,26.56003364375155,175.31389139865325,1.4056949773765215,3.316366666890415,1.0,0.41568029588295036,1.7804667407269035,9.73085688563497,0.44696128079739295,0.6725484918206008,0.19219670622421903,12.926160490398559
2025-07-04,26.560030963739745,175.25279486027034,1.4047568715202277,3.31636656964772,1.0,0.41584245452964436,1.780507241491499,9.738910828800107,0.44507255446236144,0.6718663389477975,0.19235183009915488,12.923471987862793
2025-07-07,26.56002828372794,175.19169832188743,1.4038187656639338,3.3163664724050164,1.0,0.41600473974326446,1.780547773897823,9.746971064208962,0.44318771834515563,0.6711850192056273,0.19250706554292588,12.920785848364767
2025-07-08,26.560025603716138,175.1306017835045,1.40288065980764,3.3163663751623025,1.0,0.41616715167204926,1.7805883379829335,9.755037599230887,0.44130596821356666,0.6705042469956565,0.19266241266772094,12.918096593013667
2025-07-09,26.560022923704334,175.06950524512158,1.4019425539513461,3.3163662779195797,1.0,0.416329690464469,1.7806289337839494,9.76311044124732,0.4394265385087076,0.6698237497388533,0.19281787158587713,12.91539897623169
2025-07-10,26.56002024369253,175.00840870673866,1.4010044480950523,3.316366180676847,1.0,0.41649235626922565,1.7806695613380454,9.771189597650793,0.43754870004380636,0.6691432671107516,0.1929734424098601,12.912687971974227
2025-07-11,26.560017563680727,174.94731216835572,1.4000663422387585,3.3163660834341053,1.0,0.41665514923525393,1.7807102206824559,9.779275075845662,0.4356717578640867,0.6684625503292413,0.19312912525227824,12.90995876089934
2025-07-14,26.560014883668924,174.8862156299728,1.3991282363824646,3.316365986191354,1.0,0.41681806951172146,1.7807509118544722,9.787366883247683,0.43379504925559786,0.6677813614911385,0.19328492022587376,12.907206718414008
2025-07-15,26.56001220365712,174.8251190915899,1.3981901305261708,3.3163658889485936,1.0,0.41698111724802933,1.780791634891445,9.79546502728435,0.4319179418904588,0.6670994729534899,0.19344082744352942,12.904427403526547
2025-07-16,26.560009523645316,174.76402255320696,1.397252024669877,3.3163657917058234,1.0,0.4171442925938123,1.7808323898307825,9.803569515394647,0.4300398320981602,0.6664166667563022,0.19359684701826319,12.901616548444071
2025-07-17,26.560006843633513,174.70292601482404,1.3963139188135831,3.3163656944630437,1.0,0.4173075956989395,1.7808731767099524,9.811680355029337,0.4281601432526958,0.6657327340833872,0.19375297906323372,12.898770048856786
2025-07-18,26.56000416362171,174.64182947644113,1.3953758129572893,3.3163655972202544,1.0,0.4174710267135149,1.7809139955664806,9.819797553650801,0.4262783242668921,0.6650474747585529,0.1939092236917369,12.895883954858098
2025-07-21,26.560001483609906,174.58073293805822,1.3944377071009955,3.3163654999774557,1.0,0.41763458578787777,1.7809548464379519,9.827921118733125,0.42439384818551273,0.6643606967744079,0.19406558101720733,12.892954462452217
2025-07-22,26.559998803598102,174.51963639967528,1.3934996012447016,3.3163654027346476,1.0,0.4177982730726029,1.78099572936201,9.836051057762086,0.42250621086977136,0.6636722158513993,0.19422205115321775,12.889977905605985
2025-07-23,26.5599961235863,174.45853986129237,1.3925614953884078,3.3163653054918303,1.0,0.4179620887185014,1.7810366443763577,9.844187378235219,0.42061492976637893,0.6629818550248533,0.19437863421348,12.886950748805038
2025-07-24,26.559993443574495,174.39744332290945,1.391623389532114,3.316365208249003,1.0,0.41812603287662076,1.7810775915187567,9.852330087661795,0.41871954275489615,0.6622894442579952,0.19453533031184453,12.883869580077702
2025-07-25,26.55999076356269,174.3363467845265,1.3906852836758201,3.316365111006167,1.0,0.418290105698246,1.7811185708270285,9.860479193562966,0.416819607067604,0.6615948200790647,0.19469213956230277,12.880731104452984
2025-07-28,26.559988083550888,174.2752502461436,1.3897471778195263,3.316365013763321,1.0,0.4184543073348992,1.7811595823390531,9.868634703471496,0.4149146982768101,0.660897825240875,0.1948490620789817,12.877532137822325
