date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,dip_dip_quality_score,dip_entry_timing_score,dip_momentum_divergence,dip_fundamental_strength,dip_expected_upside,dip_risk_reward_ratio,dip_dip_stage,dip_confidence,_fundamental_floor_violated,_penalty_multiplier,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,market_context,r_asre,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,price_return,strategy_return,position_change,transaction_cost_incurred,net_return,cumulative_return,drawdown
2021-01-01,674.8862915039062,712.5250244140625,721.5,710.2999877929688,720.0,8810938,HDFCBANK.NS,724169900000.0,,21.59,,,,,,,,,,13.849181876825012,1.415097132720398,10.0,22.749978975928162,8.250637151621845,22.75,0.005080821253407031,0.012362592466615085,-0.007832625229790113,0.25515099745075004,40.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.47,LATE,52.21,True,0.22440933126959745,,11.928468528955765,9.968504544415712,13.888432513495818,1.2323777040904997,,,,0.44414558628680934,0.2541169469541372,0.3017374667590535,-0.29000000953674315,0.10503245341591023,38.82664810872083,False,False,"📊 BALANCED SCENARIO
Components aligned: F=49%, T=5%, M=100%",10.911235391521384,0.0,0.0,False,0.0,,,,,0.0,0,0.0,,,,,,,
2021-01-04,670.6004028320312,708.0,719.0,699.5,719.0,15740192,HDFCBANK.NS,724169900000.0,,21.59,,,,,,,,,,13.849181876825012,1.415097132720398,10.0,22.749978975928162,8.198239925891617,26.969999313354492,-0.013613983822124975,-0.013568508301948556,-0.006350688409552552,0.2478133849301547,40.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.47,LATE,52.21,True,0.22440933126959745,,11.928468528955765,9.968504544415712,13.888432513495818,1.2323777040904997,,,,0.44414558628680934,0.2541169469541372,0.3017374667590535,-0.29000000953674315,0.10503245341591023,38.82664810872083,False,False,"📊 BALANCED SCENARIO
Components aligned: F=49%, T=5%, M=100%",10.911235391521384,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.006350688409552552,-0.0,0.0,0.0,-0.0,1.0,0.0
2021-01-05,675.6677856445312,713.3499755859375,715.375,704.5,709.5999755859375,14386824,HDFCBANK.NS,724169900000.0,,21.59,,,,,,,,,,13.849181876825012,1.415097132720398,10.0,22.749978975928162,8.2601896200317,25.34000015258789,0.006887328746690624,0.004470397562161832,0.007556462692002164,0.251912810439103,40.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.47,LATE,52.21,True,0.22440933126959745,,11.928468528955765,9.968504544415712,13.888432513495818,1.2323777040904997,,,,0.44414558628680934,0.2541169469541372,0.3017374667590535,-0.29000000953674315,0.10503245341591023,38.82664810872083,False,False,"📊 BALANCED SCENARIO
Components aligned: F=49%, T=5%, M=100%",10.911235391521384,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.007556462692002164,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-06,672.755126953125,710.2750244140625,720.0,706.5499877929688,717.5,22134050,HDFCBANK.NS,724169900000.0,,21.59,,,,,,,,,,13.849181876825012,1.415097132720398,10.0,22.749978975928162,8.2245834230438,25.06999969482422,0.005978513184986323,0.044162990618273446,-0.004310578645985497,0.22035361218326185,40.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.47,LATE,52.21,True,0.22440933126959745,,11.928468528955765,9.968504544415712,13.888432513495818,1.2323777040904997,,,,0.44414558628680934,0.2541169469541372,0.3017374667590535,-0.29000000953674315,0.10503245341591023,38.82664810872083,False,False,"📊 BALANCED SCENARIO
Components aligned: F=49%, T=5%, M=100%",10.911235391521384,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.004310578645985497,-0.0,0.0,0.0,-0.0,1.0,0.0
2021-01-07,670.71875,708.125,716.2999877929688,706.2750244140625,716.25,19894842,HDFCBANK.NS,724169900000.0,,21.59,,,,,,,,,,13.849181876825012,1.415097132720398,10.0,22.749978975928162,8.199687355257064,22.3700008392334,0.014857498305214323,0.014426247018282545,-0.0030270308544724234,0.2010784028832319,40.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.47,LATE,52.21,True,0.22440933126959745,,11.928468528955765,9.968504544415712,13.888432513495818,1.2323777040904997,,,,0.44414558628680934,0.2541169469541372,0.3017374667590535,-0.29000000953674315,0.10503245341591023,38.82664810872083,False,False,"📊 BALANCED SCENARIO
Components aligned: F=49%, T=5%, M=100%",10.911235391521384,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.0030270308544724234,-0.0,0.0,0.0,-0.0,1.0,0.0
2021-01-08,678.0119018554688,715.8250122070312,721.0,711.5499877929688,716.0,13768764,HDFCBANK.NS,724169900000.0,,21.59,,,,,,,,,,13.849181876825012,1.415097132720398,10.0,22.749978975928162,8.288849145519121,21.559999465942383,0.005697714659280706,-0.000646427195166166,0.010873803646292979,0.20736030179596407,40.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.47,LATE,52.21,True,0.22440933126959745,,11.928468528955765,9.968504544415712,13.888432513495818,1.2323777040904997,,,,0.44414558628680934,0.2541169469541372,0.3017374667590535,-0.29000000953674315,0.10503245341591023,38.82664810872083,False,False,"📊 BALANCED SCENARIO
Components aligned: F=49%, T=5%, M=100%",10.911235391521384,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.010873803646292979,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-11,687.3890991210938,725.7249755859375,732.4500122070312,718.1500244140625,725.0,17331392,HDFCBANK.NS,724169900000.0,,21.59,,,,,,,,,,13.849181876825012,1.415097132720398,10.0,22.749978975928162,8.40348512721095,24.079999923706055,-0.006740825836411779,0.0032341649813383277,0.01383014453264586,0.2148467015483274,40.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.47,LATE,52.21,True,0.22440933126959745,,11.928468528955765,9.968504544415712,13.888432513495818,1.2323777040904997,,,,0.44414558628680934,0.2541169469541372,0.3017374667590535,-0.29000000953674315,0.10503245341591023,38.82664810872083,False,False,"📊 BALANCED SCENARIO
Components aligned: F=49%, T=5%, M=100%",10.911235391521384,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.01383014453264586,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-12,701.383544921875,740.5,743.8499755859375,724.5499877929688,726.2249755859375,20388156,HDFCBANK.NS,724169900000.0,,21.59,,,,,,,,,,13.849181876825012,1.415097132720398,10.0,22.749978975928162,8.574571560907827,23.329999923706055,0.00021121912844268564,0.010315915219276883,0.020358985719257428,0.22514205043389998,40.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.47,LATE,52.21,True,0.22440933126959745,,11.928468528955765,9.968504544415712,13.888432513495818,1.2323777040904997,,,,0.44414558628680934,0.2541169469541372,0.3017374667590535,-0.29000000953674315,0.10503245341591023,38.82664810872083,False,False,"📊 BALANCED SCENARIO
Components aligned: F=49%, T=5%, M=100%",10.911235391521384,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.020358985719257428,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-13,696.4818725585938,735.3250122070312,748.4500122070312,731.0499877929688,746.4500122070312,16934650,HDFCBANK.NS,724169900000.0,,21.59,,,,,,,,,,13.849181876825012,1.415097132720398,10.0,22.749978975928162,8.514648126528847,22.209999084472656,0.0026929787492038226,-0.0006381766964356217,-0.00698850478456281,0.23332477599136794,40.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.47,LATE,52.21,True,0.22440933126959745,,11.928468528955765,9.968504544415712,13.888432513495818,1.2323777040904997,,,,0.44414558628680934,0.2541169469541372,0.3017374667590535,-0.29000000953674315,0.10503245341591023,38.82664810872083,False,False,"📊 BALANCED SCENARIO
Components aligned: F=49%, T=5%, M=100%",10.911235391521384,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.00698850478456281,-0.0,0.0,0.0,-0.0,1.0,0.0
2021-01-14,695.5820922851562,734.375,744.0,728.0,735.5750122070312,12297166,HDFCBANK.NS,724169900000.0,,21.59,,,,,,,,,,13.849181876825012,1.415097132720398,10.0,22.749978975928162,8.503647522000927,23.25,-0.003501980199372312,0.004469967784564544,-0.001291962317696571,0.2305246959973954,40.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.47,LATE,52.21,True,0.22440933126959745,,11.928468528955765,9.968504544415712,13.888432513495818,1.2323777040904997,,,,0.44414558628680934,0.2541169469541372,0.3017374667590535,-0.29000000953674315,0.10503245341591023,38.82664810872083,False,False,"📊 BALANCED SCENARIO
Components aligned: F=49%, T=5%, M=100%",10.911235391521384,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.001291962317696571,-0.0,0.0,0.0,-0.0,1.0,0.0
