date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,_fundamental_floor_violated,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,r_asre,r_asre_base,sigma_f,sigma_t,sigma_m,inv_vol_f,inv_vol_t,inv_vol_m,rating_velocity,rating_acceleration,accel_term,sma_200,trend_positive,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,portfolio_value,cash,shares,net_return,cumulative_return,drawdown
2022-08-04,41.559326171875,49.86000061035156,50.04999923706055,49.209999084472656,49.900001525878906,17026300,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4986.000061035156,21.440000534057617,-0.0006755911956808358,-0.004918607086683124,0.0,0.9923337305263417,55.0,1994.6541800828118,58.241550070514485,100.0,100.0,False,39.87163322904368,47.11717978362427,45.38532516692803,48.84903440032052,0.7807764064044153,34.87163322904368,4.999999999999999,69.35735650368261,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,51.09909158325829,51.00756774725932,0.1,11.307887570216556,3.094331003396549,10.0,0.08843384706387288,0.3231716318979229,-6.132414287109029,-0.906136439363145,0.09152383599897007,51.39180004119873,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-05,41.06755065917969,49.27000045776367,49.970001220703125,49.060001373291016,49.63999938964844,16376600,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4927.000045776367,21.149999618530273,-0.00169015666112049,-0.0003802513441658606,-0.011833135687234653,0.989093381769258,55.0,1979.807531190328,50.7988966896944,100.0,100.0,False,34.69778695530643,42.268795332514884,40.53694071581864,44.00064994921113,0.7807764064044151,29.69778695530643,4.999999999999999,67.46412556007138,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,49.693867801497454,49.76944947983301,0.1,13.266019575672876,3.094331003396549,10.0,0.0753805611619775,0.3231716318979229,-5.173846273737254,0.9585680133717744,-0.07558167833555615,51.42770004272461,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-08,41.31760787963867,49.56999969482422,49.810001373291016,48.939998626708984,49.38999938964844,16071800,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4956.999969482422,21.290000915527344,-0.0011609330420851993,0.0023582926267835536,0.00608888236803895,0.9951347959278258,55.0,1960.8627395074318,42.84856831608,100.0,100.0,False,30.220136807226826,37.56514117983072,35.83328656313447,39.296995796526964,0.7807764064044153,25.220136807226826,4.999999999999999,65.44175438159004,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,48.68312400153874,48.77464783753771,0.1,15.535762880353904,3.094331003396549,10.0,0.06436761475450764,0.3231716318979229,-4.477650148079601,0.6961961256576537,-0.09152383599897007,51.461550045013425,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-09,41.492637634277344,49.779998779296875,50.11000061035156,49.52000045776367,49.75,12095600,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4977.9998779296875,21.770000457763672,-0.003971002129927292,-0.003035776511539079,0.004236414883306505,0.9816181664856181,55.0,1944.8853792666712,35.39981787542836,100.0,100.0,False,26.960897528772986,33.42536955457587,31.693514937879627,35.15722417127212,0.7807764064044151,21.960897528772986,4.999999999999999,63.546972493477234,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,48.13861859331624,48.04709475731727,0.1,17.941792617753602,3.094331003396549,10.0,0.05573579080445334,0.3231716318979229,-3.2592392784538404,1.144047949987126,0.09152383599897007,51.49615003585816,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-10,41.634342193603516,49.95000076293945,50.04999923706055,49.380001068115234,49.93000030517578,17355100,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4995.000076293945,19.739999771118164,0.021003972292843898,0.010886058687096023,0.0034150660468332816,0.9954950137049574,55.0,1933.5388616097491,29.026770590763622,100.0,100.0,False,24.771523510660757,30.047010146703318,28.315155530007072,31.778864763399564,0.7807764064044153,19.771523510660757,4.999999999999999,61.92582346139705,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,47.41744097265797,47.50896480865694,0.1,20.282914362993868,3.094331003396549,10.0,0.04930257960485687,0.3231716318979229,-2.189374018112229,1.0698652603416114,-0.09152383599897007,51.53010004043579,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-11,40.250694274902344,48.290000915527344,49.130001068115234,47.810001373291016,48.220001220703125,44048800,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4829.000091552734,20.200000762939453,0.0,-0.006476396218338953,-0.03323322967081421,1.0094257433589018,55.0,1961.812846783613,27.1893148220972,100.0,100.0,False,24.477939049098055,27.872910487403853,26.141055870707607,29.6047651041001,0.7807764064044151,19.477939049098055,4.999999999999999,61.45841917145376,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,47.30395253574547,47.37644345089453,0.1,22.046812145657483,3.094331003396549,10.0,0.045358031510100566,0.3231716318979229,-0.2935844615627019,1.144047949987126,-0.07249091514905161,51.55580003738403,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-12,41.7677001953125,50.11000061035156,50.38999938964844,48.54999923706055,48.54999923706055,25835500,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,5011.000061035156,19.530000686645508,0.016929012677594724,0.012809842607658162,0.037688955483929476,1.0451888038013872,55.0,2006.6570575399726,31.44684155357177,100.0,100.0,False,26.477388081397105,27.32811500279446,25.596260386098212,29.059969619490705,0.7807764064044153,21.477388081397105,4.999999999999999,62.541430960240234,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,47.7422754902436,47.66559004917386,0.1,22.7997446982262,3.094331003396549,10.0,0.04386014024436858,0.3231716318979229,1.9994490322990508,1.144047949987126,0.07668544106974196,51.588550033569334,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-15,41.46763610839844,49.75,50.06999969482422,49.38999938964844,49.970001220703125,15797800,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4975.0,19.950000762939453,0.004120766150540245,0.0050142059080133805,-0.007184206864232157,1.0696601427666503,55.0,1981.9023254158406,30.08686115260762,100.0,100.0,False,26.187644689298473,26.882888846303302,25.151034229607056,28.61474346299955,0.7807764064044151,21.187644689298473,4.999999999999999,62.19548485122952,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,47.27865222700161,47.222956536949,0.1,23.221829832356004,3.094331003396549,10.0,0.04306292859861783,0.3231716318979229,-0.2897433920986323,-1.144047949987126,0.055695690052612296,51.62245002746582,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-16,41.559326171875,49.86000061035156,50.18000030517578,49.36000061035156,49.380001068115234,12874800,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4986.000061035156,19.690000534057617,0.0019587438421893033,-0.002680770186535786,0.0022110675447550854,1.0664501766840113,55.0,1970.0602613979065,27.136056509120262,100.0,100.0,False,25.189310003303845,26.22173564480347,24.489881028107224,27.953590261499716,0.7807764064044153,20.189310003303845,4.999999999999999,61.44487154522784,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,46.66229380027449,46.57076996427552,0.1,23.493010232560312,3.094331003396549,10.0,0.04256585214499428,0.3231716318979229,-0.998334685994628,-0.7085912938959957,0.09152383599897007,51.6558500289917,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-17,41.06755065917969,49.27000045776367,49.86000061035156,49.25,49.650001525878906,13607200,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4927.000045776367,19.899999618530273,-0.0070980177423810575,-0.005823929082002577,-0.011833135687234653,1.0355095411798163,55.0,1966.7800947774558,24.256184654121625,100.0,100.0,False,24.173760801286033,25.422230425439377,23.69037580874313,27.154085042135623,0.7807764064044151,19.173760801286033,4.999999999999999,60.71230182438485,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,45.979675713821685,45.894086492994354,0.1,23.60539344269372,3.094331003396549,10.0,0.042363199852087925,0.3231716318979229,-1.0155492020178123,-0.017214516023184245,0.08558922082732892,51.68350002288818,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-18,40.49241638183594,48.58000183105469,49.52000045776367,48.380001068115234,49.38999938964844,18916300,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4858.000183105469,19.559999465942383,0.002906412210693654,-0.004431065452014327,-0.014004437188923524,1.040044204341602,55.0,1972.0857390821666,22.324534699516022,87.34101766728608,87.34101766728608,False,20.23214158980162,23.396080970434916,21.66422635373867,25.127935587131162,0.7807764064044153,15.232141589801621,4.999999999999999,56.414019454602446,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,35.716804737449365,35.625280901450395,0.1,23.535905962913105,3.094331003396549,10.0,0.042488273091155195,0.3231716318979229,-3.9416192114844115,-1.144047949987126,0.09152383599897007,51.70820003509522,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-19,40.967525482177734,49.150001525878906,49.45000076293945,48.72999954223633,48.84000015258789,15350200,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4915.000152587891,20.600000381469727,-0.013438032679318979,0.002715756012234616,0.011733216824620252,1.0403707014122079,55.0,1944.2205660831737,18.265290508564075,62.74766639962433,62.74766639962433,False,17.407395788810085,21.05816892283671,19.326314306140464,22.790023539532957,0.7807764064044151,12.407395788810085,4.999999999999999,47.98552316460937,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,24.50417121479489,24.41264737879592,0.1,23.546551162042142,8.655479613531526,10.0,0.042469064497735645,0.11553374794351685,-2.8247458009915363,1.1168734104928753,0.09152383599897007,51.72670003890991,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-22,40.7591552734375,48.900001525878906,49.400001525878906,48.7400016784668,49.209999084472656,13601200,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4890.000152587891,23.799999237060547,-0.020822495475209313,-0.013090622307656563,-0.005086469831915852,1.0245669273160214,55.0,1925.605486173928,14.26154354912092,43.692808998640274,43.692808998640274,False,17.04168726968014,19.490181867066283,17.758327250370037,21.22203648376253,0.7807764064044153,12.04168726968014,4.999999999999999,41.2367272382632,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,22.99432400360082,23.08584783959979,0.1,23.52470666337234,14.786849402991043,10.0,0.04250850028905937,0.0676276583839234,-0.36570851912994584,1.144047949987126,-0.09152383599897007,51.747100048065185,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-23,40.01730728149414,48.0099983215332,48.52000045776367,47.7599983215332,48.41999816894531,16248900,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4800.99983215332,24.110000610351562,-0.0024192572522898637,-0.013950195719163783,-0.018200473958568164,1.0272795427393226,55.0,1913.915573034249,10.92845944605485,32.45495681554792,32.45495681554792,False,17.176104413784927,18.586793328009033,16.854938711312787,20.31864794470528,0.7807764064044151,12.176104413784927,4.999999999999999,37.00932833347234,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,22.90401123376066,22.96069853727234,0.1,23.30110200571048,20.22391789068015,10.0,0.04291642514396644,0.04944640328374915,0.13441714410478767,0.5001256632347335,-0.05668730351167966,51.76790004730225,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-24,39.53386688232422,47.43000030517578,48.0099983215332,47.380001068115234,47.900001525878906,15551500,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4743.000030517578,22.81999969482422,0.003201181774415529,0.001236864288914452,-0.012080775601637228,1.0606925123906348,55.0,1922.6638578780312,8.734163468031374,26.467917057079944,26.467917057079944,False,17.565105465925875,18.187938439296886,16.45608382260064,19.919793055993132,0.7807764064044153,12.565105465925875,4.999999999999999,34.65067876326203,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,23.131883154626596,23.13326031590845,0.1,23.062400860894677,24.740792572271154,10.0,0.04336061999926604,0.04041907699920553,0.38900105214094793,0.25458390803616027,-0.0013771612818547396,51.76200004577637,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-25,39.92562484741211,47.900001525878906,47.95000076293945,47.27000045776367,47.52000045776367,14460000,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4790.000152587891,21.780000686645508,0.014117523988503633,0.011041680142259924,0.009909365753300259,1.0593735704382188,55.0,1895.27227527866,6.482661090492621,23.643215381182586,23.643215381182586,False,18.14610230051403,18.17160610424853,16.439751487552282,19.903460720944775,0.7807764064044151,13.14610230051403,4.999999999999999,33.22848260447229,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,23.170704169720878,23.262228005719848,0.1,22.377012804996177,28.35916283315397,10.0,0.04468871733302701,0.03526197179667538,0.5809968345881558,0.19199578244720783,-0.09152383599897007,51.75985004425049,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-26,39.02541732788086,46.81999969482422,47.959999084472656,46.70000076293945,47.619998931884766,16546700,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4681.999969482422,25.559999465942383,-0.033849042636585946,-0.027875373895095423,-0.02254701036849016,1.0389642127105263,55.0,1896.0932944043477,5.0,22.05828441431811,22.05828441431811,False,18.87728831259591,18.447096113597027,16.71524149690078,20.178950730293273,0.7807764064044153,13.877288312595908,4.999999999999999,32.37469551024878,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,23.393140258286223,23.303790385446792,0.1,21.217275068240127,31.228498475472,10.0,0.04713140574290275,0.03202203272070338,0.7311860120818778,0.15018917749372207,0.08934987283943002,51.757450046539304,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-29,38.53364181518555,46.22999954223633,46.689998626708984,46.119998931884766,46.380001068115234,13400500,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4622.999954223633,26.209999084472656,-0.006612204712255654,-0.00699190339576683,-0.012601455711951037,1.042807993460023,55.0,1886.5944714388656,5.0,21.22040319072086,21.22040319072086,False,19.780209322061665,18.96752778371467,17.235673167018422,20.699382400410915,0.7807764064044151,14.780209322061665,4.999999999999999,32.12272070767737,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,23.432890782405558,23.341366946406588,0.1,19.784346171083598,33.451720483965886,10.0,0.050545011260547994,0.029893828644159605,0.9029210094657572,0.17173499738387932,0.09152383599897007,51.74350004196167,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
2022-08-30,38.2169075012207,45.849998474121094,46.349998474121094,45.79999923706055,46.34000015258789,16303000,PFE,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,25.224563583978306,4584.999847412109,26.209999084472656,-0.010977854044983193,-0.006645600926778239,-0.008219793897424998,1.0738368193361618,55.0,1890.3827178609938,5.0,21.08202343279325,21.08202343279325,False,20.758226160036067,19.666595305323888,17.93474068862764,21.398449922020134,0.7807764064044153,15.758226160036067,4.999999999999999,32.08110596420097,0.4448956486267739,0.2543758048023754,0.3007285465708507,-0.28350000381469725,0.14815396824707291,24.29569817329682,False,False,23.277363876123083,23.237353823064304,0.1,17.88729947735849,35.08408460604516,10.0,0.05590558827875538,0.0285029525845943,0.9780168379744012,0.07509582850864405,0.04001005305877868,51.721850032806394,False,0.0,0.0,False,0.0,,,53.959999084472656,,0.0,0,0.0,8236.955306089185,8236.955306089185,0.0,0.0,0.8236955306089185,-0.35606189564702584
