date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,_fundamental_floor_violated,_penalty_multiplier,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,r_asre,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,price_return,strategy_return,position_change,transaction_cost_incurred,net_return,cumulative_return,drawdown
2021-01-04,477.94915771484375,500.0,504.75,490.7099914550781,499.989990234375,1527600,ASML,0.0,,4.01,,,,,,,,,,15.0,0.5,10.0,27.80790915056312,31.17206982543641,26.969999313354492,-0.013613983822124975,-0.01630520440638883,0.02517837847240534,0.8829413920561091,55.0,,50.0,,,True,0.2773066153846154,,23.28607695362792,21.326112969087866,25.246040938167972,1.265450396932195,,,,0.4467032140757348,0.25341412508864625,0.29988266083561893,-0.2070000171661377,0.13858359550861266,17.756215848166146,False,False,16.661441102815385,0.0,0.0,False,0.0,,,,,0.0,0,0.0,,,,,,,
2021-01-05,483.0728454589844,505.3599853515625,505.3599853515625,493.8900146484375,494.1600036621094,1029900,ASML,0.0,,4.01,,,,,,,,,,15.0,0.5,10.0,27.80790915056312,31.506233500720857,25.34000015258789,0.006887328746690624,0.006489399466443446,0.010719970703124915,0.8817350256938337,55.0,,50.0,,,True,0.2773066153846154,,23.28607695362792,21.326112969087866,25.246040938167972,1.265450396932195,,,,0.4467032140757348,0.25341412508864625,0.29988266083561893,-0.2070000171661377,0.13858359550861266,17.756215848166146,False,False,16.661441102815385,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.010719970703124915,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-06,468.6005554199219,490.2200012207031,499.8399963378906,489.739990234375,491.8500061035156,977900,ASML,0.0,,4.01,,,,,,,,,,15.0,0.5,10.0,27.80790915056312,30.56234421575456,25.06999969482422,0.005978513184986323,-0.017245348131660565,-0.029958810688833992,0.9068730949713191,55.0,,50.0,,,True,0.2773066153846154,,23.28607695362792,21.326112969087866,25.246040938167972,1.265450396932195,,,,0.4467032140757348,0.25341412508864625,0.29988266083561893,-0.2070000171661377,0.13858359550861266,17.756215848166146,False,False,16.661441102815385,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.029958810688833992,-0.0,0.0,0.0,-0.0,1.0,0.0
2021-01-07,479.31610107421875,501.42999267578125,503.2200012207031,495.5199890136719,495.9700012207031,936200,ASML,0.0,,4.01,,,,,,,,,,15.0,0.5,10.0,27.80790915056312,31.26122148851504,22.3700008392334,0.014857498305214323,0.026954359142630002,0.022867266588805002,0.9005361585399364,55.0,,50.0,,,True,0.2773066153846154,,23.28607695362792,21.326112969087866,25.246040938167972,1.265450396932195,,,,0.4467032140757348,0.25341412508864625,0.29988266083561893,-0.2070000171661377,0.13858359550861266,17.756215848166146,False,False,16.661441102815385,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.022867266588805002,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-08,486.3037414550781,508.739990234375,514.280029296875,501.7099914550781,512.5900268554688,734500,ASML,0.0,,4.01,,,,,,,,,,15.0,0.5,10.0,27.80790915056312,31.71695699715555,21.559999465942383,0.005697714659280706,0.006465489145083714,0.014578301388765036,0.9158780729338158,55.0,,50.0,,,True,0.2773066153846154,,23.28607695362792,21.326112969087866,25.246040938167972,1.265450396932195,,,,0.4467032140757348,0.25341412508864625,0.29988266083561893,-0.2070000171661377,0.13858359550861266,17.756215848166146,False,False,16.661441102815385,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.014578301388765036,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-11,485.5486145019531,507.95001220703125,508.9100036621094,499.42999267578125,500.5,703000,ASML,0.0,,4.01,,,,,,,,,,15.0,0.5,10.0,27.80790915056312,31.66770649669771,24.079999923706055,-0.006740825836411779,-0.008259420896490122,-0.0015528129152572179,0.9039588728643517,55.0,,50.0,,,True,0.2773066153846154,,23.28607695362792,21.326112969087866,25.246040938167972,1.265450396932195,,,,0.4467032140757348,0.25341412508864625,0.29988266083561893,-0.2070000171661377,0.13858359550861266,17.756215848166146,False,False,16.661441102815385,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.0015528129152572179,-0.0,0.0,0.0,-0.0,1.0,0.0
2021-01-12,491.2647705078125,513.9299926757812,514.7899780273438,503.5,507.1000061035156,651700,ASML,0.0,,4.01,,,,,,,,,,15.0,0.5,10.0,27.80790915056312,32.04052323415095,23.329999923706055,0.00021121912844268564,-0.004780962000341726,0.011772773550623894,0.8825238782033705,55.0,,50.0,,,True,0.2773066153846154,,23.28607695362792,21.326112969087866,25.246040938167972,1.265450396932195,,,,0.4467032140757348,0.25341412508864625,0.29988266083561893,-0.2070000171661377,0.13858359550861266,17.756215848166146,False,False,16.661441102815385,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.011772773550623894,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-13,491.38916015625,514.0599975585938,515.6099853515625,509.3800048828125,511.2099914550781,513700,ASML,0.0,,4.01,,,,,,,,,,15.0,0.5,10.0,27.80790915056312,32.04862827672031,22.209999084472656,0.0026929787492038226,0.00635369083938242,0.00025296224128812383,0.877964110548775,55.0,,50.0,,,True,0.2773066153846154,,23.28607695362792,21.326112969087866,25.246040938167972,1.265450396932195,,,,0.4467032140757348,0.25341412508864625,0.29988266083561893,-0.2070000171661377,0.13858359550861266,17.756215848166146,False,False,16.661441102815385,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.00025296224128812383,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-14,520.6300048828125,544.6500244140625,546.4000244140625,529.8900146484375,530.1599731445312,1450300,ASML,0.0,,4.01,,,,,,,,,,15.0,0.5,10.0,27.80790915056312,33.9557371829216,23.25,-0.003501980199372312,-0.00877732789336616,0.05950672489738329,0.8321146298008297,55.0,,50.0,,,True,0.2773066153846154,,23.28607695362792,21.326112969087866,25.246040938167972,1.265450396932195,,,,0.4467032140757348,0.25341412508864625,0.29988266083561893,-0.2070000171661377,0.13858359550861266,17.756215848166146,False,False,16.661441102815385,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.05950672489738329,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-15,504.2364807128906,527.5,536.8499755859375,525.3599853515625,532.3099975585938,869200,ASML,0.0,,4.01,,,,,,,,,,15.0,0.5,10.0,27.80790915056312,32.886533665835415,24.34000015258789,-0.007292657904037547,-0.010253280005404708,-0.03148815504509084,0.8635694191635421,55.0,,50.0,,,True,0.2773066153846154,,23.28607695362792,21.326112969087866,25.246040938167972,1.265450396932195,,,,0.4467032140757348,0.25341412508864625,0.29988266083561893,-0.2070000171661377,0.13858359550861266,17.756215848166146,False,False,16.661441102815385,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.03148815504509084,-0.0,0.0,0.0,-0.0,1.0,0.0
