date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,dip_dip_quality_score,dip_entry_timing_score,dip_momentum_divergence,dip_fundamental_strength,dip_expected_upside,dip_risk_reward_ratio,dip_dip_stage,dip_confidence,_fundamental_floor_violated,_penalty_multiplier,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,market_context,r_asre,sma_200,trend_positive,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,portfolio_value,cash,shares,net_return,cumulative_return,drawdown
2012-04-26,6.472063064575195,8.270000457763672,8.399999618530273,8.170000076293945,8.1899995803833,131586300,BAC,,,,,,,,,,,,,,,,,,16.239999771118164,0.006968900091164576,0.008452606483674963,0.001210681429144378,1.8666597162658334,40.0,351.533742805311,31.474387871490848,100.0,100.0,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,15.315692494550262,15.927850160827242,14.642392374900766,17.21330794675372,0.43014953342658097,10.315692494550262,4.999999999999999,55.87666767881392,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.368650019168854,True,0.25,0.25,False,0.25702376449842407,7.96999979019165,2012-02-29,9.930000305175781,,0.0,0,0.0,9920.905552463651,7370.997060136126,308.3323278336381,0.00031089424681085553,0.9920905552463651,-0.04906014680850222
2012-04-27,6.4564104080200195,8.25,8.34000015258789,8.1899995803833,8.34000015258789,120948200,BAC,,,,,,,,,,,,,,,,,,16.31999969482422,0.001640951209544328,0.000644739030183139,-0.002418434904062905,1.8610507203371605,40.0,347.91171165302774,23.749463420083703,100.0,100.0,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,14.962217910521108,15.720167029861821,14.434709243935345,17.0056248157883,0.43014953342658097,9.962217910521108,4.999999999999999,53.96201368198933,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.358900020122528,True,0.25,0.25,False,0.25656164675440696,7.96999979019165,2012-02-29,9.930000305175781,,0.0,0,0.0,9914.738764763639,7370.997060136126,308.3323278336381,-0.0006215952432367944,0.9914738764763639,-0.04965124649785033
2012-04-30,6.346848011016846,8.109999656677246,8.239999771118164,8.039999961853027,8.220000267028809,137422300,BAC,,,,,,,,,,,,,,,,,,17.149999618530273,-0.0037039979679583945,-0.00579898812902957,-0.016969738584576177,1.8644421865287824,40.0,345.84914985306744,17.739121001752093,100.0,100.0,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,14.68719861427342,15.49800158885695,14.212543802930472,16.783459374783426,0.43014953342658097,9.687198614273422,4.999999999999999,52.472325827314364,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.349100019931793,True,0.25,0.25,False,0.25331072286973005,7.96999979019165,2012-02-29,9.930000305175781,,0.0,0,0.0,9871.572133009427,7370.997060136126,308.3323278336381,-0.004353784076250533,0.9871572133009427,-0.053788859767732476
2012-05-01,6.503366947174072,8.3100004196167,8.399999618530273,8.079999923706055,8.109999656677246,177953400,BAC,,,,,,,,,,,,,,,,,,16.600000381469727,0.006220135885810496,0.010369385338742543,0.0246610075716569,1.8638855344415943,40.0,346.12537487274926,13.967292003627742,100.0,100.0,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,14.514608488049177,15.286498547113258,14.00104076118678,16.571956333039736,0.43014953342658097,9.514608488049177,4.999999999999999,51.53746264359971,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.340650022029877,True,0.25,0.25,False,0.25794625665864995,7.96999979019165,2012-02-29,9.930000305175781,,0.0,0,0.0,9933.238833815052,7370.997060136126,308.3323278336381,0.006246897654672345,0.9933238833815052,-0.047877975614990735
2012-05-02,6.385977745056152,8.15999984741211,8.229999542236328,8.119999885559082,8.210000038146973,136208900,BAC,,,,,,,,,,,,,,,,,,16.8799991607666,-0.0029842131061001975,-0.007697167050046527,-0.018050609462124223,1.8869363537666508,40.0,341.5532902811559,10.244486949556231,100.0,100.0,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,14.344261583534163,15.083847151982845,13.798389366056368,16.369304937909323,0.43014953342658097,9.344261583534163,4.999999999999999,50.61475024414338,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.332850019931794,True,0.25,0.25,False,0.25447502742040684,7.96999979019165,2012-02-29,9.930000305175781,,0.0,0,0.0,9886.988808210834,7370.997060136126,308.3323278336381,-0.0046560871411621685,0.9886988808210834,-0.05231113872954704
2012-05-03,6.260763645172119,8.0,8.180000305175781,7.909999847412109,8.180000305175781,204584500,BAC,,,,,,,,,,,,,,,,,,17.559999465942383,-0.007625479392588841,-0.008403430854545313,-0.01960782480441492,1.887688308052062,40.0,337.2383753073981,7.256510552134895,100.0,100.0,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,14.20753873002133,14.89537532256058,13.609917536634104,16.180833108487057,0.43014953342658097,9.207538730021332,4.999999999999999,49.87416812094888,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.325000021457672,True,0.25,0.25,False,0.2507364256486898,7.96999979019165,2012-02-29,9.930000305175781,,0.0,0,0.0,9837.65568280523,7370.997060136126,308.3323278336381,-0.004989701754758102,0.9837655682805231,-0.057039823503592886
2012-05-04,6.057287693023682,7.739999771118164,7.920000076293945,7.699999809265137,7.900000095367432,194857200,BAC,,,,,,,,,,,,,,,,,,19.15999984741211,-0.016157989228007152,-0.015645372575361027,-0.03250002861022949,1.8718960455487694,40.0,343.98103772799476,6.578460455271805,100.0,100.0,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,14.176512733916482,14.74076611900904,13.455308333082563,16.026223904935517,0.43014953342658097,9.176512733916482,4.999999999999999,49.70611064204761,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.314450018405914,True,0.25,0.25,False,0.25003125390673836,7.739999771118164,2012-05-04,7.739999771118164,Trailing_Stop,-0.02885822147154115,65,0.0,9756.26952084594,7316.897219096737,315.1643893907762,-0.008272922389583215,0.975626952084594,-0.0648408598602154
2012-05-07,6.229457855224609,7.960000038146973,8.0,7.659999847412109,7.710000038146973,167662600,BAC,,,,,,,,,,,,,,,,,,18.940000534057617,0.0007299715585082911,0.005960284723461218,0.028423807950193947,1.8933208887662627,40.0,341.3329414100301,5.464193763606455,100.0,100.0,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,14.125526480547727,14.608443597294205,13.322985811367728,15.893901383220681,0.43014953342658097,9.125526480547727,4.999999999999999,49.42993510296685,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.303100020885467,True,0.25,0.25,False,0.25532355053993877,7.739999771118164,2012-05-04,7.960000038146973,,0.0,0,0.0,9825.605770669883,7316.897219096737,315.1643893907762,0.007106840342591347,0.9825605770669883,-0.05819483315632692
2012-05-08,6.09641695022583,7.789999961853027,7.900000095367432,7.690000057220459,7.869999885559082,180627900,BAC,,,,,,,,,,,,,,,,,,19.049999237060547,-0.004011692394401023,-0.006583291650462342,-0.021356793401915652,1.9078731582674902,40.0,337.24576565696265,5.0,100.0,100.0,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,14.104286053080525,14.500012031085703,13.214554245159226,15.78546981701218,0.43014953342658097,9.104286053080525,4.999999999999999,49.31488278751951,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.291400020122528,True,0.25,0.25,False,0.25124064641158395,7.739999771118164,2012-05-04,7.960000038146973,,0.0,0,0.0,9772.027800428317,7316.897219096737,315.1643893907762,-0.005452892319524949,0.9772027800428317,-0.06333039531709773
2012-05-09,6.049461364746094,7.730000019073486,7.820000171661377,7.650000095367432,7.670000076293945,174742300,BAC,,,,,,,,,,,,,,,,,,20.079999923706055,-0.005931875067675563,-0.011265784939489043,-0.007702174977324172,1.8782470229327142,40.0,332.9829924094274,5.0,100.0,100.0,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,14.104286053080525,14.414901358683851,13.129443572757374,15.700359144610328,0.43014953342658097,9.104286053080525,4.999999999999999,49.31488278751951,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.280000019073486,True,0.25,0.25,False,0.24978891337291576,7.739999771118164,2012-05-04,7.960000038146973,,0.0,0,0.0,9753.117955098722,7316.897219096737,315.1643893907762,-0.0019350994200780791,0.9753117955098721,-0.06514294412592436
2012-05-10,6.025982856750488,7.699999809265137,7.940000057220459,7.670000076293945,7.909999847412109,156787300,BAC,,,,,,,,,,,,,,,,,,18.829999923706055,0.002062757978236407,0.004021487485343922,-0.0038810103149191644,1.85642685695826,40.0,330.22773582251887,5.0,100.0,100.0,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,14.104286053080525,14.348095844293638,13.062638058367162,15.633553630220115,0.43014953342658097,9.104286053080525,4.999999999999999,49.31488278751951,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.268500018119812,True,0.25,0.25,False,0.24906092799318036,7.739999771118164,2012-05-04,7.960000038146973,,0.0,0,0.0,9743.662957292876,7316.897219096737,315.1643893907762,-0.000969433349352955,0.9743662957292876,-0.06604922573276659
2012-05-11,5.90859317779541,7.550000190734863,7.769999980926514,7.409999847412109,7.480000019073486,245533600,BAC,,,,,,,,,,,,,,,,,,19.889999389648438,-0.003014289437075046,-0.011348511076099133,-0.01948047042154266,1.841898315758743,40.0,329.3506573118475,5.0,100.0,100.0,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,14.104286053080525,14.295658510326062,13.010200724399585,15.581116296252539,0.43014953342658097,9.104286053080525,4.999999999999999,49.31488278751951,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.257850017547607,True,0.25,0.25,False,0.2453997403119314,7.739999771118164,2012-05-04,7.960000038146973,,0.0,0,0.0,9696.388419109935,7316.897219096737,315.1643893907762,-0.004851824040932873,0.9696388419109935,-0.07058059055240425
2012-05-14,5.752074241638184,7.349999904632568,7.519999980926514,7.349999904632568,7.369999885559082,170716800,BAC,,,,,,,,,,,,,,,,,,21.8700008392334,-0.011061131135232105,-0.020256546029893907,-0.026490103450292568,1.7897144787559132,40.0,330.72206553902174,5.0,100.0,100.0,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,14.104286053080525,14.254499123728628,12.969041337802151,15.539956909655105,0.43014953342658097,9.104286053080525,4.999999999999999,49.31488278751951,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.2456500172615055,True,0.25,0.25,False,0.24046224015436798,7.739999771118164,2012-05-04,7.960000038146973,,0.0,0,0.0,9633.355451062524,7316.897219096737,315.1643893907762,-0.0065006645075380565,0.9633355451062524,-0.07662243432001718
2012-05-15,5.712944030761719,7.300000190734863,7.550000190734863,7.25,7.369999885559082,201254900,BAC,,,,,,,,,,,,,,,,,,21.969999313354492,-0.005741587271318682,-0.0055134663857761,-0.006802682251218939,1.8019777201184706,40.0,328.617066433435,5.0,100.0,100.0,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,14.104286053080525,14.222192082601701,12.936734296675224,15.507649868528178,0.43014953342658097,9.104286053080525,4.999999999999999,49.31488278751951,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.233600018024444,True,0.25,0.25,False,0.2392177615358868,7.739999771118164,2012-05-04,7.960000038146973,,0.0,0,0.0,9617.59732176224,7316.897219096737,315.1643893907762,-0.0016357882131865509,0.9617597321762239,-0.07813288445827744
2012-05-16,5.564253807067871,7.110000133514404,7.46999979019165,7.079999923706055,7.400000095367432,216226100,BAC,,,,,,,,,,,,,,,,,,22.270000457763672,-0.0038247676679364906,-0.014552955015676217,-0.02602740441864737,1.8007629132522538,40.0,329.1905293964815,5.0,100.0,100.0,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,14.104286053080525,14.196833470808343,12.911375684881866,15.48229125673482,0.43014953342658097,9.104286053080525,4.999999999999999,49.31488278751951,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.220100016593933,False,0.25,0.25,False,0.23445128881165758,7.739999771118164,2012-05-04,7.960000038146973,,0.0,0,0.0,9557.716069744141,7316.897219096737,315.1643893907762,-0.006226217423618063,0.9557716069744141,-0.08387262955532379
2012-05-17,5.462514877319336,6.980000019073486,7.25,6.929999828338623,7.099999904632568,241468300,BAC,,,,,,,,,,,,,,,,,,24.489999771118164,-0.014830995961354843,-0.020393860533650887,-0.01828412264412438,1.762364641949646,40.0,327.8890898835367,5.0,99.58255979819202,99.58255979819202,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,14.081179420882208,14.171959203001032,12.886501417074555,15.457416988927509,0.43014953342658097,9.08117942088221,4.999999999999999,49.18972186311197,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.20755001783371,False,0.25,0.25,False,0.23115545513150015,7.739999771118164,2012-05-04,7.960000038146973,,0.0,0,0.0,9516.744663055639,7316.897219096737,315.1643893907762,-0.0042867361187053366,0.9516744663055638,-0.08779982584354352
2012-05-18,5.493819713592529,7.019999980926514,7.03000020980835,6.889999866485596,7.010000228881836,223783500,BAC,,,,,,,,,,,,,,,,,,25.100000381469727,-0.008558727739291339,-0.011485974392216103,0.005730653544946174,1.737238630508657,40.0,324.52297581720217,5.0,84.69140149531697,84.69140149531697,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,13.25690682705644,13.975154526714308,12.68969674078783,15.260612312640784,0.43014953342658097,8.25690682705644,4.999999999999999,44.72491197988905,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.194950017929077,False,0.25,0.25,False,0.23217257449113163,7.739999771118164,2012-05-04,7.960000038146973,,0.0,0,0.0,9529.351226608702,7316.897219096737,315.1643893907762,0.0013246718283828063,0.9529351226608702,-0.08659145997099243
2012-05-21,5.345125675201416,6.829999923706055,7.110000133514404,6.71999979019165,7.03000020980835,229980800,BAC,,,,,,,,,,,,,,,,,,22.010000228881836,0.01718818894035401,0.009440806861390927,-0.02706553529012723,1.6823628125194325,40.0,322.12893245008644,5.0,68.52254937403782,68.52254937403782,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,12.361909849244519,13.628186304056035,12.342728518129558,14.913644089982512,0.43014953342658097,7.36190984924452,4.999999999999999,39.877011683407815,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.1849500179290775,False,0.25,0.25,False,0.227317131927115,7.739999771118164,2012-05-04,7.960000038146973,,0.0,0,0.0,9469.469974590604,7316.897219096737,315.1643893907762,-0.006283875008289419,0.9469469974590604,-0.0923312050680388
2012-05-22,5.462514877319336,6.980000019073486,7.150000095367432,6.860000133514404,6.920000076293945,221551500,BAC,,,,,,,,,,,,,,,,,,22.479999542236328,0.001742787947348834,0.007913676659936808,0.021961946858418013,1.6837293964126883,40.0,323.2429756594318,5.0,53.06411250394446,53.06411250394446,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,11.50623659695335,13.17180846582359,11.886350679897113,14.457266251750067,0.43014953342658097,6.50623659695335,4.999999999999999,35.242114900163976,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.1790000176429745,False,0.25,0.25,False,0.23115545513150015,7.739999771118164,2012-05-04,7.960000038146973,,0.0,0,0.0,9516.744663055639,7316.897219096737,315.1643893907762,0.004992326771391387,0.9516744663055638,-0.08779982584354352
2012-05-23,5.6112060546875,7.170000076293945,7.170000076293945,6.849999904632568,6.900000095367432,194441500,BAC,,,,,,,,,,,,,,,,,,22.329999923706055,0.0005295561712166386,0.0035688446814325925,0.02722063849588352,1.6923100702326104,40.0,329.0757809708577,5.0,41.146554829707505,41.146554829707505,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,10.84656217966407,12.671706663276886,11.38624887735041,13.957164449203363,0.43014953342658097,5.846562179664072,4.999999999999999,31.66887847318039,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.182300016880036,False,0.25,0.25,False,0.23596292849031064,7.739999771118164,2012-05-04,7.960000038146973,,0.0,0,0.0,9576.625915073737,7316.897219096737,315.1643893907762,0.0062921990804858385,0.9576625915073737,-0.08206008074649716
2012-05-24,5.587728500366211,7.139999866485596,7.329999923706055,7.010000228881836,7.260000228881836,206041500,BAC,,,,,,,,,,,,,,,,,,21.540000915527344,0.001965634674815364,0.0007113141618899643,-0.0041841296358613445,1.687159368125896,40.0,324.33770499205673,5.0,32.55728860373185,32.55728860373185,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,10.371119194830708,12.176908350197305,10.891450564270828,13.462366136123782,0.43014953342658097,5.371119194830709,4.999999999999999,29.093562305333005,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.1800000166893,False,0.25,0.25,False,0.23520784959633287,7.739999771118164,2012-05-04,7.960000038146973,,0.0,0,0.0,9567.170917267893,7316.897219096737,315.1643893907762,-0.0009872994820609993,0.9567170917267893,-0.08296636235333918
2012-05-25,5.595554828643799,7.150000095367432,7.25,7.070000171661377,7.070000171661377,108661200,BAC,,,,,,,,,,,,,,,,,,21.760000228881836,-0.003244493169409335,-0.0035536255783611415,0.0014005923065596448,1.6837276410757618,40.0,321.4241373342602,5.0,25.54336243407819,25.54336243407819,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,9.982876252329275,11.705027408586867,10.41956962266039,12.990485194513344,0.43014953342658097,4.982876252329276,4.999999999999999,26.990579700116907,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.181900017261505,False,0.25,0.25,False,0.23545971233616703,7.739999771118164,2012-05-04,7.960000038146973,,0.0,0,0.0,9570.322633297204,7316.897219096737,315.1643893907762,0.0003294303045870972,0.9570322633297205,-0.08266426368277272
2012-05-29,5.822509288787842,7.440000057220459,7.449999809265137,7.21999979019165,7.28000020980835,159872200,BAC,,,,,,,,,,,,,,,,,,21.030000686645508,0.012111966470862878,0.01426527921256393,0.04055943468321366,1.7143764424218524,40.0,328.33565339557845,5.0,22.195519836633494,22.195519836633494,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,9.797562602081976,11.294779860314016,10.009322074387539,12.580237646240493,0.43014953342658097,4.797562602081977,4.999999999999999,25.98679742794404,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.182850017547607,True,0.25,0.25,False,0.24269208833434502,7.739999771118164,2012-05-04,7.960000038146973,,0.0,0,0.0,9661.720294197963,7316.897219096737,315.1643893907762,0.00955011282302709,0.9661720294197963,-0.07390360390434854
2012-05-30,5.642270088195801,7.199999809265137,7.409999847412109,7.099999904632568,7.329999923706055,206801500,BAC,,,,,,,,,,,,,,,,,,24.139999389648438,-0.014510115824140635,-0.023206772652272667,-0.0322580975953628,1.6921335033661988,40.0,322.17511902964475,5.0,19.830329686521225,19.830329686521225,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,9.666641865073371,10.94460846081059,9.659150674884113,12.230066246737067,0.43014953342658097,4.666641865073372,4.999999999999999,25.2776434358141,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.182900016307831,True,0.25,0.25,False,0.23671650591079346,7.739999771118164,2012-05-04,7.960000038146973,,0.0,0,0.0,9586.080762597489,7316.897219096737,315.1643893907762,-0.007828785071111732,0.9586080762597489,-0.08115381354451255
2012-05-31,5.759815216064453,7.349999904632568,7.369999885559082,7.039999961853027,7.210000038146973,203267300,BAC,,,,,,,,,,,,,,,,,,24.059999465942383,-0.0022009205997483017,0.008639309402932893,0.02083334713070517,1.7204333644783525,40.0,322.7949328591673,5.0,19.367100808676852,19.367100808676852,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,9.641000685192687,10.664235322583938,9.378777536657461,11.949693108510415,0.43014953342658097,4.6410006851926875,4.999999999999999,25.13875371146039,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.180850014686585,True,0.0,0.25,True,0.0,,,7.960000038146973,,0.0,0,0.0,9632.19722194654,9632.19722194654,0.0,0.004810773087682296,0.963219722194654,-0.07673345303899312
2012-06-01,5.501214027404785,7.019999980926514,7.190000057220459,6.940000057220459,7.119999885559082,240859000,BAC,,,,,,,,,,,,,,,,,,26.65999984741211,-0.025176827625011944,-0.03711640366373459,-0.04489794938610292,1.6274391846673533,40.0,331.3026026873322,5.0,17.804411820558727,17.804411820558727,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,9.554500919400095,10.42555945470546,9.140101668778984,11.711017240631937,0.43014953342658097,4.5545009194000965,4.999999999999999,24.670213313417186,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.17895001411438,False,0.0,0.0,False,0.0,,,7.960000038146973,,0.0,0,0.0,9632.19722194654,9632.19722194654,0.0,0.0,0.963219722194654,-0.07673345303899312
2012-06-04,5.407173156738281,6.900000095367432,7.099999904632568,6.849999904632568,7.099999904632568,163821500,BAC,,,,,,,,,,,,,,,,,,26.1200008392334,-0.00046814573095621537,-0.009636674886799534,-0.017094000838336787,1.6409629404181982,40.0,330.3060090844262,5.0,16.852438163642304,16.852438163642304,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,9.501806174002834,10.226883433357706,8.94142564743123,11.512341219284183,0.43014953342658097,4.5018061740028354,4.999999999999999,24.384783442515356,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.176150014400482,False,0.0,0.0,False,0.0,,,7.960000038146973,,0.0,0,0.0,9632.19722194654,9632.19722194654,0.0,0.0,0.963219722194654,-0.07673345303899312
2012-06-05,5.563905715942383,7.099999904632568,7.139999866485596,6.900000095367432,6.909999847412109,147346700,BAC,,,,,,,,,,,,,,,,,,24.68000030517578,0.007572218380062168,0.016467080995968608,0.028985479203023967,1.6579704143959477,40.0,324.3924682128033,5.0,16.589721877462765,16.589721877462765,0.0,0,89.23,35.0,4.61,0.21,LATE,50.11,True,0.18461538461538463,9.48726399869014,10.067809955989963,8.782352170063486,11.35326774191644,0.43014953342658097,4.487263998690142,4.999999999999999,24.30601332623827,0.45231633633345586,0.24785407402603307,0.2998295896405111,0.13850002288818358,-0.08085072041826064,37.141822841725656,False,False,"📊 BALANCED SCENARIO
Components aligned: F=40%, T=11%, M=100%",7.384615384615385,7.176600012779236,False,0.0,0.0,False,0.0,,,7.960000038146973,,0.0,0,0.0,9632.19722194654,9632.19722194654,0.0,0.0,0.963219722194654,-0.07673345303899312
