date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,dip_dip_quality_score,dip_entry_timing_score,dip_momentum_divergence,dip_fundamental_strength,dip_expected_upside,dip_risk_reward_ratio,dip_dip_stage,dip_confidence,_fundamental_floor_violated,_penalty_multiplier,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,market_context,r_asre,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,price_return,strategy_return,position_change,transaction_cost_incurred,net_return,cumulative_return,drawdown
2021-01-01,18.0,18.0,18.450000762939453,17.799999237060547,17.850000381469727,146080241,YESBANK.NS,35106000000.0,,0.17,,,,,,,,,,4.519139673163733,1.7652736082899938,10.0,14.698342163732695,26.470588235294116,22.75,0.005080821253407031,0.012362592466615085,0.008403339794098352,0.30889778328055006,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,47.23,True,0.16615996454285528,,5.879066790629484,3.9191028060894295,7.839030775169538,1.1455486023617671,,,,0.4443102608683958,0.25421115762946456,0.3014785815021396,-0.29000000953674315,0.11718633850042118,39.55574478652721,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=5%, M=100%",5.981978993657968,0.0,0.0,False,0.0,,,,,0.0,0,0.0,,,,,,,
2021-01-04,18.0,18.0,18.600000381469727,17.899999618530273,18.399999618530273,214860840,YESBANK.NS,35106000000.0,,0.17,,,,,,,,,,4.519139673163733,1.7652736082899938,10.0,14.698342163732695,26.470588235294116,26.969999313354492,-0.013613983822124975,-0.013568508301948556,0.0,0.31811820305007027,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,47.23,True,0.16615996454285528,,5.879066790629484,3.9191028060894295,7.839030775169538,1.1455486023617671,,,,0.4443102608683958,0.25421115762946456,0.3014785815021396,-0.29000000953674315,0.11718633850042118,39.55574478652721,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=5%, M=100%",5.981978993657968,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-05,18.0,18.0,18.25,17.75,17.950000762939453,172429356,YESBANK.NS,35106000000.0,,0.17,,,,,,,,,,4.519139673163733,1.7652736082899938,10.0,14.698342163732695,26.470588235294116,25.34000015258789,0.006887328746690624,0.004470397562161832,0.0,0.3173603582254693,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,47.23,True,0.16615996454285528,,5.879066790629484,3.9191028060894295,7.839030775169538,1.1455486023617671,,,,0.4443102608683958,0.25421115762946456,0.3014785815021396,-0.29000000953674315,0.11718633850042118,39.55574478652721,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=5%, M=100%",5.981978993657968,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-06,18.0,18.0,18.399999618530273,17.799999237060547,18.200000762939453,196901365,YESBANK.NS,35106000000.0,,0.17,,,,,,,,,,4.519139673163733,1.7652736082899938,10.0,14.698342163732695,26.470588235294116,25.06999969482422,0.005978513184986323,0.044162990618273446,0.0,0.2817689696982094,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,47.23,True,0.16615996454285528,,5.879066790629484,3.9191028060894295,7.839030775169538,1.1455486023617671,,,,0.4443102608683958,0.25421115762946456,0.3014785815021396,-0.29000000953674315,0.11718633850042118,39.55574478652721,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=5%, M=100%",5.981978993657968,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-07,18.0,18.0,18.350000381469727,17.850000381469727,18.200000762939453,157589035,YESBANK.NS,35106000000.0,,0.17,,,,,,,,,,4.519139673163733,1.7652736082899938,10.0,14.698342163732695,26.470588235294116,22.3700008392334,0.014857498305214323,0.014426247018282545,0.0,0.27165085196203176,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,47.23,True,0.16615996454285528,,5.879066790629484,3.9191028060894295,7.839030775169538,1.1455486023617671,,,,0.4443102608683958,0.25421115762946456,0.3014785815021396,-0.29000000953674315,0.11718633850042118,39.55574478652721,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=5%, M=100%",5.981978993657968,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-08,18.049999237060547,18.049999237060547,18.299999237060547,17.799999237060547,18.200000762939453,183783931,YESBANK.NS,35106000000.0,,0.17,,,,,,,,,,4.519139673163733,1.7652736082899938,10.0,14.698342163732695,26.544116525089038,21.559999465942383,0.005697714659280706,-0.000646427195166166,0.002777735392252678,0.26714224630314914,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,47.23,True,0.16615996454285528,,5.879066790629484,3.9191028060894295,7.839030775169538,1.1455486023617671,,,,0.4443102608683958,0.25421115762946456,0.3014785815021396,-0.29000000953674315,0.11718633850042118,39.55574478652721,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=5%, M=100%",5.981978993657968,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.002777735392252678,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-11,17.950000762939453,17.950000762939453,18.549999237060547,17.850000381469727,18.299999237060547,189373243,YESBANK.NS,35106000000.0,,0.17,,,,,,,,,,4.519139673163733,1.7652736082899938,10.0,14.698342163732695,26.397059945499194,24.079999923706055,-0.006740825836411779,0.0032341649813383277,-0.0055400819029274295,0.273323001110342,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,47.23,True,0.16615996454285528,,5.879066790629484,3.9191028060894295,7.839030775169538,1.1455486023617671,,,,0.4443102608683958,0.25421115762946456,0.3014785815021396,-0.29000000953674315,0.11718633850042118,39.55574478652721,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=5%, M=100%",5.981978993657968,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.0055400819029274295,-0.0,0.0,0.0,-0.0,1.0,0.0
2021-01-12,18.049999237060547,18.049999237060547,18.5,17.600000381469727,17.850000381469727,320993651,YESBANK.NS,35106000000.0,,0.17,,,,,,,,,,4.519139673163733,1.7652736082899938,10.0,14.698342163732695,26.544116525089038,23.329999923706055,0.00021121912844268564,0.010315915219276883,0.005570945396701887,0.27132217393975083,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,47.23,True,0.16615996454285528,,5.879066790629484,3.9191028060894295,7.839030775169538,1.1455486023617671,,,,0.4443102608683958,0.25421115762946456,0.3014785815021396,-0.29000000953674315,0.11718633850042118,39.55574478652721,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=5%, M=100%",5.981978993657968,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.005570945396701887,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-13,17.799999237060547,17.799999237060547,18.299999237060547,17.149999618530273,18.149999618530273,280118603,YESBANK.NS,35106000000.0,,0.17,,,,,,,,,,4.519139673163733,1.7652736082899938,10.0,14.698342163732695,26.17646946626551,22.209999084472656,0.0026929787492038226,-0.0006381766964356217,-0.01385041609789639,0.2999698374434691,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,47.23,True,0.16615996454285528,,5.879066790629484,3.9191028060894295,7.839030775169538,1.1455486023617671,,,,0.4443102608683958,0.25421115762946456,0.3014785815021396,-0.29000000953674315,0.11718633850042118,39.55574478652721,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=5%, M=100%",5.981978993657968,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.01385041609789639,-0.0,0.0,0.0,-0.0,1.0,0.0
2021-01-14,17.850000381469727,17.850000381469727,18.100000381469727,17.600000381469727,17.850000381469727,141291865,YESBANK.NS,35106000000.0,,0.17,,,,,,,,,,4.519139673163733,1.7652736082899938,10.0,14.698342163732695,26.25000056098489,23.25,-0.003501980199372312,0.004469967784564544,0.0028090531770965654,0.301509095138866,25.0,,50.0,,,0.0,0,95.0,35.0,7.5,0.33,LATE,47.23,True,0.16615996454285528,,5.879066790629484,3.9191028060894295,7.839030775169538,1.1455486023617671,,,,0.4443102608683958,0.25421115762946456,0.3014785815021396,-0.29000000953674315,0.11718633850042118,39.55574478652721,False,False,"📊 BALANCED SCENARIO
Components aligned: F=36%, T=5%, M=100%",5.981978993657968,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.0028090531770965654,0.0,0.0,0.0,0.0,1.0,0.0
