date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,_fundamental_floor_violated,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,r_asre,r_asre_base,sigma_f,sigma_t,sigma_m,inv_vol_f,inv_vol_t,inv_vol_m,rating_velocity,rating_acceleration,accel_term,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,price_return,strategy_return,position_change,transaction_cost_incurred,net_return,cumulative_return,drawdown
2020-02-13,342.82000732421875,342.82000732421875,347.8900146484375,342.6300048828125,344.32000732421875,3783100,BA,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,-34.58520179372198,34282.000732421875,14.149999618530273,-0.0010669665544831286,-0.005631858946706814,-0.013325671953217988,1.2547358950613432,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4433251235860666,0.2534778319583046,0.30319704445562873,-0.28350000381469725,0.032098564267390634,12.285535515688176,False,False,50.0,50.0,0.3646186757433362,37.66025647071941,31.97545577600559,2.742591278302826,0.026553191446730934,0.03127398736722311,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,,,,,,,
2020-02-14,340.489990234375,340.489990234375,344.5,338.0,342.29998779296875,4199800,BA,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,-34.58520179372198,34048.9990234375,13.680000305175781,0.0016021140118473998,-0.0012979423050332173,-0.0067966193339473735,1.2571055091899301,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4433251235860666,0.2534778319583046,0.30319704445562873,-0.28350000381469725,0.032098564267390634,12.285535515688176,False,False,50.0,50.0,0.3646186757433362,37.66025647071941,31.97545577600559,2.742591278302826,0.026553191446730934,0.03127398736722311,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.0067966193339473735,-0.0,0.0,0.0,-0.0,1.0,0.0
2020-02-18,338.8800048828125,338.8800048828125,339.989990234375,336.1000061035156,338.7699890136719,2904600,BA,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,-34.58520179372198,33888.00048828125,14.829999923706055,-0.0025769997081124263,-0.005671027067584822,-0.004728436658165136,1.2487082627571675,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4433251235860666,0.2534778319583046,0.30319704445562873,-0.28350000381469725,0.032098564267390634,12.285535515688176,False,False,50.0,50.0,0.3646186757433362,37.66025647071941,31.97545577600559,2.742591278302826,0.026553191446730934,0.03127398736722311,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.004728436658165136,-0.0,0.0,0.0,-0.0,1.0,0.0
2020-02-19,338.29998779296875,338.29998779296875,341.4700012207031,335.8599853515625,338.1199951171875,4935700,BA,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,-34.58520179372198,33829.998779296875,14.380000114440918,0.00478123511131856,-0.0003565400117124806,-0.0017115707078803055,1.3004197285923975,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4433251235860666,0.2534778319583046,0.30319704445562873,-0.28350000381469725,0.032098564267390634,12.285535515688176,False,False,50.0,50.0,0.3646186757433362,37.66025647071941,31.97545577600559,2.742591278302826,0.026553191446730934,0.03127398736722311,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.0017115707078803055,-0.0,0.0,0.0,-0.0,1.0,0.0
2020-02-20,336.2799987792969,336.2799987792969,341.239990234375,335.3900146484375,338.2900085449219,2807500,BA,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,-34.58520179372198,33627.99987792969,15.5600004196167,-0.004108246574168639,-0.0014263059682035895,-0.005970999369080854,1.2990368377263932,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4433251235860666,0.2534778319583046,0.30319704445562873,-0.28350000381469725,0.032098564267390634,12.285535515688176,False,False,50.0,50.0,0.3646186757433362,37.66025647071941,31.97545577600559,2.742591278302826,0.026553191446730934,0.03127398736722311,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.005970999369080854,-0.0,0.0,0.0,-0.0,1.0,0.0
2020-02-21,330.3800048828125,330.3800048828125,334.6600036621094,330.2300109863281,334.04998779296875,3709900,BA,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,-34.58520179372198,33038.00048828125,17.079999923706055,-0.010298267087080704,-0.004999473725268655,-0.01754488497056461,1.3009993518786043,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4433251235860666,0.2534778319583046,0.30319704445562873,-0.28350000381469725,0.032098564267390634,12.285535515688176,False,False,50.0,50.0,0.3646186757433362,37.66025647071941,31.97545577600559,2.742591278302826,0.026553191446730934,0.03127398736722311,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.01754488497056461,-0.0,0.0,0.0,-0.0,1.0,0.0
2020-02-24,317.8999938964844,317.8999938964844,321.739990234375,316.3299865722656,320.0,6073200,BA,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,-34.58520179372198,31789.999389648438,25.030000686645508,-0.03316539880720826,-0.02847227368927563,-0.037774716392884766,1.2943520882214556,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4433251235860666,0.2534778319583046,0.30319704445562873,-0.28350000381469725,0.032098564267390634,12.285535515688176,False,False,50.0,50.0,0.3646186757433362,37.66025647071941,31.97545577600559,2.742591278302826,0.026553191446730934,0.03127398736722311,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.037774716392884766,-0.0,0.0,0.0,-0.0,1.0,0.0
2020-02-25,304.1400146484375,304.1400146484375,320.6400146484375,303.6300048828125,318.260009765625,8052500,BA,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,-34.58520179372198,30414.00146484375,27.850000381469727,-0.030302149756096908,-0.04075849767158313,-0.043283987141338076,1.21731608599818,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4433251235860666,0.2534778319583046,0.30319704445562873,-0.28350000381469725,0.032098564267390634,12.285535515688176,False,False,50.0,50.0,0.3646186757433362,37.66025647071941,31.97545577600559,2.742591278302826,0.026553191446730934,0.03127398736722311,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.043283987141338076,-0.0,0.0,0.0,-0.0,1.0,0.0
2020-02-26,305.5899963378906,305.5899963378906,315.2200012207031,304.05999755859375,307.0,6987300,BA,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,-34.58520179372198,30558.999633789062,27.559999465942383,-0.0036782149973914047,-0.007573863359799149,0.004767480829936721,1.2000614980732105,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4433251235860666,0.2534778319583046,0.30319704445562873,-0.28350000381469725,0.032098564267390634,12.285535515688176,False,False,50.0,50.0,0.3646186757433362,37.66025647071941,31.97545577600559,2.742591278302826,0.026553191446730934,0.03127398736722311,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.004767480829936721,0.0,0.0,0.0,0.0,1.0,0.0
2020-02-27,287.760009765625,287.760009765625,301.0,284.2900085449219,300.3699951171875,10982400,BA,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,-34.58520179372198,28776.0009765625,39.15999984741211,-0.044911686145666097,-0.037123207965597316,-0.05834610682920072,1.2591849479954096,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4433251235860666,0.2534778319583046,0.30319704445562873,-0.28350000381469725,0.032098564267390634,12.285535515688176,False,False,50.0,50.0,0.3646186757433362,37.66025647071941,31.97545577600559,2.742591278302826,0.026553191446730934,0.03127398736722311,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.05834610682920072,-0.0,0.0,0.0,-0.0,1.0,0.0
