date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,_fundamental_floor_violated,_penalty_multiplier,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,r_asre,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,price_return,strategy_return,position_change,transaction_cost_incurred,net_return,cumulative_return,drawdown
2025-05-06,427.6701354980469,435.54998779296875,439.6499938964844,433.0,437.5,15026568,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,26.04964041823976,24.760000228881836,-0.008358364343191038,-0.0017179947640013626,-0.003204083705115379,0.0021923411986766697,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,,,,,,,
2025-05-07,423.3497314453125,431.1499938964844,435.0,429.70001220703125,433.3999938964844,9710361,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,25.786482888545716,23.549999237060547,0.0042055058561747405,0.0015980932421757466,-0.010102155940309276,0.008163646657747365,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.010102155940309276,-0.0,0.0,0.0,-0.0,1.0,0.0
2025-05-08,422.8096923828125,430.6000061035156,431.5,423.54998779296875,429.0,19937960,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,25.753588881789213,22.479999542236328,0.0069677857514378605,-0.0012273698993057192,-0.0012756298289564594,0.011095436531762967,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.0012756298289564594,-0.0,0.0,0.0,-0.0,1.0,0.0
2025-05-09,415.8872375488281,423.54998779296875,429.1499938964844,423.0,425.95001220703125,8226512,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,25.331937068957462,21.899999618530273,-0.0012741491279434358,-0.0057752962296745425,-0.016372545774771874,0.03303677556966136,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.016372545774771874,-0.0,0.0,0.0,-0.0,1.0,0.0
2025-05-12,427.6210632324219,435.5,436.20001220703125,428.1499938964844,429.5,8031891,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,26.04665071770335,18.389999389648438,0.03304738719814848,0.0014830689872245006,0.02821393590234833,0.046056364474847976,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.02821393590234833,0.0,0.0,0.0,0.0,1.0,0.0
2025-05-13,420.1585388183594,427.8999938964844,437.95001220703125,425.3500061035156,434.8999938964844,14976369,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,25.592104898115096,18.219999313354492,0.006603949785734642,-0.013451762980516313,-0.017451219525868256,0.06877153971911584,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.017451219525868256,-0.0,0.0,0.0,-0.0,1.0,0.0
2025-05-14,421.33685302734375,429.1000061035156,431.8500061035156,425.8999938964844,427.1000061035156,9557309,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,25.663875963128927,18.6200008392334,0.0012780314322096142,-0.00537903792898875,0.0028044221176632966,0.07364257115011338,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.0028044221176632966,0.0,0.0,0.0,0.0,1.0,0.0
2025-05-15,424.8226013183594,432.6499938964844,435.3999938964844,426.0,429.1000061035156,24263510,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,25.876195807206006,17.829999923706055,0.004884349607746863,0.020500530871891742,0.008273101240908298,0.11367494612362318,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.008273101240908298,0.0,0.0,0.0,0.0,1.0,0.0
2025-05-16,427.81744384765625,435.70001220703125,436.20001220703125,432.1000061035156,434.8999938964844,16402035,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,26.058613170276992,17.239999771118164,0.00633402786844095,0.011461675032923724,0.007049620602275208,0.11830207857417843,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.007049620602275208,0.0,0.0,0.0,0.0,1.0,0.0
2025-05-19,427.4737548828125,435.3500061035156,438.5,432.6499938964844,435.0,7543854,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,26.037679790880123,18.139999389648438,0.0010938461217664397,0.002924306868063331,-0.0008033190124155931,0.12106140673843976,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.0008033190124155931,-0.0,0.0,0.0,-0.0,1.0,0.0
2025-05-20,427.0318908691406,434.8999938964844,440.79998779296875,432.8999938964844,437.0,9868414,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,26.010765185196437,18.09000015258789,-0.0033621922872737464,0.0035232769302526723,-0.001033679110421848,0.12182874442174299,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.001033679110421848,-0.0,0.0,0.0,-0.0,1.0,0.0
2025-05-21,425.1662902832031,433.0,438.20001220703125,432.0,436.6000061035156,5776672,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,25.89712918660287,20.8700008392334,-0.016850789652983478,-0.011622265159888956,-0.004368806445503415,0.12275950156715104,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.004368806445503415,-0.0,0.0,0.0,-0.0,1.0,0.0
2025-05-22,418.39111328125,426.1000061035156,433.0,422.8999938964844,433.0,19451749,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,25.48445012580835,20.280000686645508,0.00039467712604679406,-0.0041645803580656615,-0.015935320777100137,0.13467984631336397,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.015935320777100137,-0.0,0.0,0.0,-0.0,1.0,0.0
2025-05-23,428.40655517578125,436.29998779296875,439.0,429.0,434.0,18536884,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,26.094496877569902,22.290000915527344,-0.006825775301577575,0.003689980456363484,0.02393799939767005,0.14362405895990793,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.02393799939767005,0.0,0.0,0.0,0.0,1.0,0.0
2025-05-26,434.8871765136719,442.8999938964844,443.54998779296875,436.75,438.25,13107662,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,26.489234084717967,22.290000915527344,-0.006825775301577575,0.003689980456363484,0.015127220463383217,0.14390244702434124,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.015127220463383217,0.0,0.0,0.0,0.0,1.0,0.0
2025-05-27,426.04998779296875,433.8999938964844,444.20001220703125,430.8500061035156,442.8999938964844,26986022,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,25.950956572756244,18.959999084472656,0.02079059136787431,0.009068601441263757,-0.02032061441415034,0.12779234898253225,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.02032061441415034,-0.0,0.0,0.0,-0.0,1.0,0.0
2025-05-28,420.20001220703125,420.20001220703125,422.6000061035156,413.0,417.70001220703125,431851622,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,25.131579677454024,19.309999465942383,-0.005785407771406903,-0.006801039391546082,-0.031574053657907,0.15246670389967384,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.031574053657907,-0.0,0.0,0.0,-0.0,1.0,0.0
2025-05-29,418.75,418.75,422.79998779296875,416.6000061035156,422.0,21478547,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,25.044856459330145,19.18000030517578,0.003947403401760141,0.004035238884574577,-0.0034507666942114046,0.14245654979457964,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.0034507666942114046,-0.0,0.0,0.0,-0.0,1.0,0.0
2025-05-30,418.04998779296875,418.04998779296875,420.04998779296875,416.3999938964844,419.1000061035156,30656239,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,25.00298970053641,18.56999969482422,-0.0011185037847383228,0.008768739682756266,-0.0016716709421641385,0.13870331471384675,40.0,,50.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.0016716709421641385,-0.0,0.0,0.0,-0.0,1.0,0.0
2025-06-02,419.29998779296875,419.29998779296875,420.45001220703125,414.54998779296875,418.29998779296875,14973380,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,25.07775046608665,18.360000610351562,0.005632954820585345,0.0006035907431858334,0.002990073045090025,0.17023536109578175,40.0,554.2025904190128,5.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.002990073045090025,0.0,0.0,0.0,0.0,1.0,0.0
2025-06-03,416.95001220703125,416.95001220703125,421.70001220703125,415.6499938964844,419.0,13216486,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,24.937201687023403,17.690000534057617,0.005702628195088044,-0.0009651810365721714,-0.005604520997739226,0.1677314277271981,40.0,788.4341607388606,5.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.005604520997739226,-0.0,0.0,0.0,-0.0,1.0,0.0
2025-06-04,417.0,417.0,419.0,415.95001220703125,417.1499938964844,12598933,ITC.NS,213729300000.0,,4.18,,,,,,,,,,15.0,0.5,10.0,24.536645186223883,24.94019138755981,17.610000610351562,-0.0002684731709600152,-0.007004852773883741,0.00011988917497363083,0.15780801770927355,40.0,596.7938562411535,5.0,,,True,0.23250875598086124,,6.492835326172538,4.532871341632484,8.452799310712592,1.05,,,,0.44243960516561653,0.24986000574085362,0.30770038909353,-0.1625,-0.2624263518596304,22.307631101751614,False,False,11.713069681682997,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.00011988917497363083,0.0,0.0,0.0,0.0,1.0,0.0
