date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,_fundamental_floor_violated,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,r_asre,r_asre_base,sigma_f,sigma_t,sigma_m,inv_vol_f,inv_vol_t,inv_vol_m,rating_velocity,rating_acceleration,accel_term,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,price_return,strategy_return,position_change,transaction_cost_incurred,net_return,cumulative_return,drawdown
2024-01-02,365.421630859375,370.8699951171875,375.8999938964844,366.7699890136719,373.8599853515625,25258600,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,28.096211751302086,13.199999809265137,-0.005596355380219964,-0.026184504353725546,-0.013748572785485358,0.8601499606377982,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4400634936283701,0.2680711076611519,0.291865398710478,-0.28350000381469725,-0.22376695164020555,6.544897972509102,False,False,50.0,50.0,2.78156469622507,33.37510724309129,35.02921478363742,0.3595098835404133,0.02996245053885188,0.028547599658645856,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,,,,,,,
2024-01-03,365.1556091308594,370.6000061035156,373.260009765625,368.510009765625,369.010009765625,23083500,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,28.075758038145125,14.039999961853027,-0.008166688673242328,-0.010189946848226494,-0.0007279882903079571,0.8217193151317972,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4400634936283701,0.2680711076611519,0.291865398710478,-0.28350000381469725,-0.22376695164020555,6.544897972509102,False,False,50.0,50.0,2.78156469622507,33.37510724309129,35.02921478363742,0.3595098835404133,0.02996245053885188,0.028547599658645856,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.0007279882903079571,-0.0,0.0,0.0,-0.0,1.0,0.0
2024-01-04,362.5346374511719,367.94000244140625,373.1000061035156,367.1700134277344,370.6700134277344,20901500,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,27.874242609197445,14.130000114440918,-0.0032210792425203527,-0.007330354224652336,-0.007177559682409629,0.8228356942497512,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4400634936283701,0.2680711076611519,0.291865398710478,-0.28350000381469725,-0.22376695164020555,6.544897972509102,False,False,50.0,50.0,2.78156469622507,33.37510724309129,35.02921478363742,0.3595098835404133,0.02996245053885188,0.028547599658645856,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.007177559682409629,-0.0,0.0,0.0,-0.0,1.0,0.0
2024-01-05,362.3474426269531,367.75,372.05999755859375,366.5,368.9700012207031,21004600,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,27.859848484848488,13.350000381469727,0.00136965984015891,-0.0002715048718844315,-0.0005163951735215333,0.823224127603409,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4400634936283701,0.2680711076611519,0.291865398710478,-0.28350000381469725,-0.22376695164020555,6.544897972509102,False,False,50.0,50.0,2.78156469622507,33.37510724309129,35.02921478363742,0.3595098835404133,0.02996245053885188,0.028547599658645856,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.0005163951735215333,-0.0,0.0,0.0,-0.0,1.0,0.0
2024-01-08,369.1855163574219,374.69000244140625,375.20001220703125,369.010009765625,369.29998779296875,23134000,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,28.385606245561082,13.079999923706055,0.014275928543528549,0.025092388108288066,0.018871522614293035,0.8091746994501624,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4400634936283701,0.2680711076611519,0.291865398710478,-0.28350000381469725,-0.22376695164020555,6.544897972509102,False,False,50.0,50.0,2.78156469622507,33.37510724309129,35.02921478363742,0.3595098835404133,0.02996245053885188,0.028547599658645856,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.018871522614293035,0.0,0.0,0.0,0.0,1.0,0.0
2024-01-09,370.2693176269531,375.7900085449219,375.989990234375,371.19000244140625,372.010009765625,20830000,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,28.46894004128196,12.760000228881836,-0.0015170695563498926,0.0015894234621054437,0.0029357764988342527,0.8085092625064619,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4400634936283701,0.2680711076611519,0.291865398710478,-0.28350000381469725,-0.22376695164020555,6.544897972509102,False,False,50.0,50.0,2.78156469622507,33.37510724309129,35.02921478363742,0.3595098835404133,0.02996245053885188,0.028547599658645856,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.0029357764988342527,0.0,0.0,0.0,0.0,1.0,0.0
2024-01-10,377.14678955078125,382.7699890136719,384.1700134277344,376.32000732421875,376.3699951171875,25514200,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,28.997726440429688,12.6899995803833,0.0056554246817059894,0.008516719570099918,0.018574151281394835,0.8210765266204263,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4400634936283701,0.2680711076611519,0.291865398710478,-0.28350000381469725,-0.22376695164020555,6.544897972509102,False,False,50.0,50.0,2.78156469622507,33.37510724309129,35.02921478363742,0.3595098835404133,0.02996245053885188,0.028547599658645856,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.018574151281394835,0.0,0.0,0.0,0.0,1.0,0.0
2024-01-11,378.9794616699219,384.6300048828125,390.67999267578125,380.3800048828125,386.0,27850800,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,29.138636733546402,12.4399995803833,-0.00044064012118916196,0.005087863895919087,0.0048593565914965,0.8132629767024374,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4400634936283701,0.2680711076611519,0.291865398710478,-0.28350000381469725,-0.22376695164020555,6.544897972509102,False,False,50.0,50.0,2.78156469622507,33.37510724309129,35.02921478363742,0.3595098835404133,0.02996245053885188,0.028547599658645856,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.0048593565914965,0.0,0.0,0.0,0.0,1.0,0.0
2024-01-12,382.7630310058594,388.4700012207031,388.67999267578125,384.6499938964844,385.489990234375,21661200,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,29.429545547022965,12.699999809265137,0.00069273972507089,0.00323562463091287,0.00998361097455347,0.8157566855067843,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4400634936283701,0.2680711076611519,0.291865398710478,-0.28350000381469725,-0.22376695164020555,6.544897972509102,False,False,50.0,50.0,2.78156469622507,33.37510724309129,35.02921478363742,0.3595098835404133,0.02996245053885188,0.028547599658645856,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.00998361097455347,0.0,0.0,0.0,0.0,1.0,0.0
2024-01-16,384.5365905761719,390.2699890136719,394.0299987792969,387.6199951171875,393.6600036621094,27202300,MSFT,65585000000.0,,3.3,,,,,,,,,,15.0,0.5,10.0,37.61073416177479,29.565908258611508,13.84000015258789,-0.0036712260361014826,0.002496856605406883,0.004633530999337276,0.8191687723631155,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.4400634936283701,0.2680711076611519,0.291865398710478,-0.28350000381469725,-0.22376695164020555,6.544897972509102,False,False,50.0,50.0,2.78156469622507,33.37510724309129,35.02921478363742,0.3595098835404133,0.02996245053885188,0.028547599658645856,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.004633530999337276,0.0,0.0,0.0,0.0,1.0,0.0
